problem,solver,phi,eps,n_evals,seed,cardinality,n_columns,file
zdt1_interval,random_search,cw,0.5,5000,15,271,4,raw/zdt1_interval_random_search_cw_0.5_5000.npz
zdt1_interval,random_search,ls,0.0,5000,11,17,4,raw/zdt1_interval_random_search_ls_0.0_5000.npz
zdt1_interval,random_search,ls,0.0,5000,12,18,4,raw/zdt1_interval_random_search_ls_0.0_5000.npz
zdt1_interval,random_search,ls,0.0,5000,13,23,4,raw/zdt1_interval_random_search_ls_0.0_5000.npz
zdt1_interval,random_search,ls,0.0,5000,14,22,4,raw/zdt1_interval_random_search_ls_0.0_5000.npz
zdt1_interval,random_search,ls,0.0,5000,15,15,4,raw/zdt1_interval_random_search_ls_0.0_5000.npz
zdt1_interval,random_search,ls,0.05,5000,11,304,4,raw/zdt1_interval_random_search_ls_0.05_5000.npz
zdt1_interval,random_search,ls,0.05,5000,12,270,4,raw/zdt1_interval_random_search_ls_0.05_5000.npz
zdt1_interval,random_search,ls,0.05,5000,13,274,4,raw/zdt1_interval_random_search_ls_0.05_5000.npz
zdt1_interval,random_search,ls,0.05,5000,14,269,4,raw/zdt1_interval_random_search_ls_0.05_5000.npz
zdt1_interval,random_search,ls,0.05,5000,15,285,4,raw/zdt1_interval_random_search_ls_0.05_5000.npz
zdt1_interval,random_search,ls,0.1,5000,11,316,4,raw/zdt1_interval_random_search_ls_0.1_5000.npz
zdt1_interval,random_search,ls,0.1,5000,12,290,4,raw/zdt1_interval_random_search_ls_0.1_5000.npz
zdt1_interval,random_search,ls,0.1,5000,13,290,4,raw/zdt1_interval_random_search_ls_0.1_5000.npz
zdt1_interval,random_search,ls,0.1,5000,14,278,4,raw/zdt1_interval_random_search_ls_0.1_5000.npz
zdt1_interval,random_search,ls,0.1,5000,15,296,4,raw/zdt1_interval_random_search_ls_0.1_5000.npz
zdt1_interval,random_search,ls,0.1,20000,11,518,4,raw/zdt1_interval_random_search_ls_0.1_20000.npz
zdt1_interval,random_search,ls,0.1,20000,12,473,4,raw/zdt1_interval_random_search_ls_0.1_20000.npz
zdt1_interval,random_search,ls,0.1,20000,13,470,4,raw/zdt1_interval_random_search_ls_0.1_20000.npz
zdt1_interval,random_search,ls,0.1,20000,14,550,4,raw/zdt1_interval_random_search_ls_0.1_20000.npz
zdt1_interval,random_search,ls,0.1,20000,15,481,4,raw/zdt1_interval_random_search_ls_0.1_20000.npz
zdt1_interval,random_search,ls,0.25,5000,11,352,4,raw/zdt1_interval_random_search_ls_0.25_5000.npz
zdt1_interval,random_search,ls,0.25,5000,12,328,4,raw/zdt1_interval_random_search_ls_0.25_5000.npz
zdt1_interval,random_search,ls,0.25,5000,13,323,4,raw/zdt1_interval_random_search_ls_0.25_5000.npz
zdt1_interval,random_search,ls,0.25,5000,14,304,4,raw/zdt1_interval_random_search_ls_0.25_5000.npz
zdt1_interval,random_search,ls,0.25,5000,15,331,4,raw/zdt1_interval_random_search_ls_0.25_5000.npz
zdt1_interval,random_search,ls,0.5,5000,11,389,4,raw/zdt1_interval_random_search_ls_0.5_5000.npz
zdt1_interval,random_search,ls,0.5,5000,12,371,4,raw/zdt1_interval_random_search_ls_0.5_5000.npz
zdt1_interval,random_search,ls,0.5,5000,13,382,4,raw/zdt1_interval_random_search_ls_0.5_5000.npz
zdt1_interval,random_search,ls,0.5,5000,14,356,4,raw/zdt1_interval_random_search_ls_0.5_5000.npz
zdt1_interval,random_search,ls,0.5,5000,15,390,4,raw/zdt1_interval_random_search_ls_0.5_5000.npz
zdt1_interval,random_search,lu,0.0,5000,11,17,4,raw/zdt1_interval_random_search_lu_0.0_5000.npz
zdt1_interval,random_search,lu,0.0,5000,12,18,4,raw/zdt1_interval_random_search_lu_0.0_5000.npz
zdt1_interval,random_search,lu,0.0,5000,13,23,4,raw/zdt1_interval_random_search_lu_0.0_5000.npz
zdt1_interval,random_search,lu,0.0,5000,14,22,4,raw/zdt1_interval_random_search_lu_0.0_5000.npz
zdt1_interval,random_search,lu,0.0,5000,15,15,4,raw/zdt1_interval_random_search_lu_0.0_5000.npz
zdt1_interval,random_search,lu,0.05,5000,11,26,4,raw/zdt1_interval_random_search_lu_0.05_5000.npz
zdt1_interval,random_search,lu,0.05,5000,12,26,4,raw/zdt1_interval_random_search_lu_0.05_5000.npz
zdt1_interval,random_search,lu,0.05,5000,13,34,4,raw/zdt1_interval_random_search_lu_0.05_5000.npz
zdt1_interval,random_search,lu,0.05,5000,14,36,4,raw/zdt1_interval_random_search_lu_0.05_5000.npz
zdt1_interval,random_search,lu,0.05,5000,15,20,4,raw/zdt1_interval_random_search_lu_0.05_5000.npz
zdt1_interval,random_search,lu,0.1,5000,11,32,4,raw/zdt1_interval_random_search_lu_0.1_5000.npz
zdt1_interval,random_search,lu,0.1,5000,12,36,4,raw/zdt1_interval_random_search_lu_0.1_5000.npz
zdt1_interval,random_search,lu,0.1,5000,13,43,4,raw/zdt1_interval_random_search_lu_0.1_5000.npz
zdt1_interval,random_search,lu,0.1,5000,14,43,4,raw/zdt1_interval_random_search_lu_0.1_5000.npz
zdt1_interval,random_search,lu,0.1,5000,15,29,4,raw/zdt1_interval_random_search_lu_0.1_5000.npz
zdt1_interval,random_search,lu,0.1,20000,11,60,4,raw/zdt1_interval_random_search_lu_0.1_20000.npz
zdt1_interval,random_search,lu,0.1,20000,12,55,4,raw/zdt1_interval_random_search_lu_0.1_20000.npz
zdt1_interval,random_search,lu,0.1,20000,13,74,4,raw/zdt1_interval_random_search_lu_0.1_20000.npz
zdt1_interval,random_search,lu,0.1,20000,14,60,4,raw/zdt1_interval_random_search_lu_0.1_20000.npz
zdt1_interval,random_search,lu,0.1,20000,15,59,4,raw/zdt1_interval_random_search_lu_0.1_20000.npz
zdt1_interval,random_search,lu,0.25,5000,11,53,4,raw/zdt1_interval_random_search_lu_0.25_5000.npz
zdt1_interval,random_search,lu,0.25,5000,12,50,4,raw/zdt1_interval_random_search_lu_0.25_5000.npz
zdt1_interval,random_search,lu,0.25,5000,13,59,4,raw/zdt1_interval_random_search_lu_0.25_5000.npz
zdt1_interval,random_search,lu,0.25,5000,14,59,4,raw/zdt1_interval_random_search_lu_0.25_5000.npz
zdt1_interval,random_search,lu,0.25,5000,15,41,4,raw/zdt1_interval_random_search_lu_0.25_5000.npz
zdt1_interval,random_search,lu,0.5,5000,11,68,4,raw/zdt1_interval_random_search_lu_0.5_5000.npz
zdt1_interval,random_search,lu,0.5,5000,12,67,4,raw/zdt1_interval_random_search_lu_0.5_5000.npz
zdt1_interval,random_search,lu,0.5,5000,13,92,4,raw/zdt1_interval_random_search_lu_0.5_5000.npz
zdt1_interval,random_search,lu,0.5,5000,14,90,4,raw/zdt1_interval_random_search_lu_0.5_5000.npz
zdt1_interval,random_search,lu,0.5,5000,15,66,4,raw/zdt1_interval_random_search_lu_0.5_5000.npz
