problem,solver,phi_a,phi_b,status,metric,n_evals,seed,cardinality_a,cardinality_b,delta,containment_violations,value
p1,random_search,lu,ls,check,coverage_a_in_b,5000,15,608,2182,0.0,,1.0
p1,random_search,lu,ls,check,coverage_b_in_a,5000,15,608,2182,0.0,,0.27864344637946836
p1,random_search,lu,ls,check,overlap,5000,15,608,2182,0.0,,0.43584229390681006
p1,random_search,lu,cw,finding,coverage_a_in_b,5000,15,608,1504,0.0,,0.5608552631578947
p1,random_search,lu,cw,finding,coverage_b_in_a,5000,15,608,1504,0.0,,0.22672872340425532
p1,random_search,lu,cw,finding,overlap,5000,15,608,1504,0.0,,0.3229166666666667
p1,random_search,ls,cw,check,coverage_a_in_b,5000,15,2182,1504,0.0,,0.689275893675527
p1,random_search,ls,cw,check,coverage_b_in_a,5000,15,2182,1504,0.0,,1.0
p1,random_search,ls,cw,check,overlap,5000,15,2182,1504,0.0,,0.8160607704829083
p1,random_search_noise_floor,lu,lu,check,coverage_a_in_b,5000,11,610,622,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_b_in_a,5000,11,610,622,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,overlap,5000,11,610,622,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_a_in_b,5000,12,622,590,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_b_in_a,5000,12,622,590,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,overlap,5000,12,622,590,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_a_in_b,5000,13,590,586,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_b_in_a,5000,13,590,586,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,overlap,5000,13,590,586,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_a_in_b,5000,14,586,608,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_b_in_a,5000,14,586,608,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,overlap,5000,14,586,608,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_a_in_b,5000,15,608,610,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_b_in_a,5000,15,608,610,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,overlap,5000,15,608,610,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,5000,11,2220,2253,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,5000,11,2220,2253,0.14142135623730953,,0.9995561473590768
p1,random_search_noise_floor,ls,ls,check,overlap,5000,11,2220,2253,0.14142135623730953,,0.9997764363961547
p1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,5000,12,2253,2256,0.14142135623730953,,0.9995561473590768
p1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,5000,12,2253,2256,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,overlap,5000,12,2253,2256,0.14142135623730953,,0.9997782213351075
p1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,5000,13,2256,2195,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,5000,13,2256,2195,0.14142135623730953,,0.9995444191343964
p1,random_search_noise_floor,ls,ls,check,overlap,5000,13,2256,2195,0.14142135623730953,,0.9997753313862053
p1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,5000,14,2195,2182,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,5000,14,2195,2182,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,overlap,5000,14,2195,2182,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,5000,15,2182,2220,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,5000,15,2182,2220,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,overlap,5000,15,2182,2220,0.14142135623730953,,1.0
p1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,5000,11,1544,1528,0.14142135623730953,,0.9993523316062176
p1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,5000,11,1544,1528,0.14142135623730953,,0.9993455497382199
p1,random_search_noise_floor,cw,cw,check,overlap,5000,11,1544,1528,0.14142135623730953,,0.9993489583333334
p1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,5000,12,1528,1591,0.14142135623730953,,0.9993455497382199
p1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,5000,12,1528,1591,0.14142135623730953,,0.9993714644877436
p1,random_search_noise_floor,cw,cw,check,overlap,5000,12,1528,1591,0.14142135623730953,,0.9993587688361655
p1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,5000,13,1591,1501,0.14142135623730953,,1.0
p1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,5000,13,1591,1501,0.14142135623730953,,0.9993337774816788
p1,random_search_noise_floor,cw,cw,check,overlap,5000,13,1591,1501,0.14142135623730953,,0.9996765847347995
p1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,5000,14,1501,1504,0.14142135623730953,,1.0
p1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,5000,14,1501,1504,0.14142135623730953,,0.9986702127659575
p1,random_search_noise_floor,cw,cw,check,overlap,5000,14,1501,1504,0.14142135623730953,,0.9993344425956738
p1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,5000,15,1504,1544,0.14142135623730953,,0.9986702127659575
p1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,5000,15,1504,1544,0.14142135623730953,,1.0
p1,random_search_noise_floor,cw,cw,check,overlap,5000,15,1504,1544,0.14142135623730953,,0.9993438320209974
p1,random_search,lu,ls,check,hausdorff_a_to_b,20000,11,2058,8339,0.14142135623730953,0,0.0
p1,random_search,lu,ls,check,hausdorff_b_to_a,20000,11,2058,8339,0.14142135623730953,0,0.9663525062667072
p1,random_search,lu,ls,check,hausdorff_symmetric,20000,11,2058,8339,0.14142135623730953,0,0.9663525062667072
p1,random_search,lu,ls,check,coverage_a_in_b,20000,11,2058,8339,0.14142135623730953,0,1.0
p1,random_search,lu,ls,check,coverage_b_in_a,20000,11,2058,8339,0.14142135623730953,0,0.3734260702722149
p1,random_search,lu,ls,check,overlap,20000,11,2058,8339,0.14142135623730953,0,0.4974511878426469
p1,random_search,lu,ls,check,cross_a_under_b,20000,11,2058,8339,0.14142135623730953,0,1.0
p1,random_search,lu,ls,check,cross_b_under_a,20000,11,2058,8339,0.14142135623730953,0,0.24679218131670463
p1,random_search,lu,cw,finding,hausdorff_a_to_b,20000,11,2058,5726,0.14142135623730953,,0.29768609829048326
p1,random_search,lu,cw,finding,hausdorff_b_to_a,20000,11,2058,5726,0.14142135623730953,,0.9600167985216657
p1,random_search,lu,cw,finding,hausdorff_symmetric,20000,11,2058,5726,0.14142135623730953,,0.9600167985216657
p1,random_search,lu,cw,finding,coverage_a_in_b,20000,11,2058,5726,0.14142135623730953,,0.8892128279883382
p1,random_search,lu,cw,finding,coverage_b_in_a,20000,11,2058,5726,0.14142135623730953,,0.3248340901152637
p1,random_search,lu,cw,finding,overlap,20000,11,2058,5726,0.14142135623730953,,0.47404933196300103
p1,random_search,lu,cw,finding,cross_a_under_b,20000,11,2058,5726,0.14142135623730953,,0.5068027210884354
p1,random_search,lu,cw,finding,cross_b_under_a,20000,11,2058,5726,0.14142135623730953,,0.1821515892420538
p1,random_search,ls,cw,check,hausdorff_a_to_b,20000,11,8339,5726,0.14142135623730953,0,0.36224833116757443
p1,random_search,ls,cw,check,hausdorff_b_to_a,20000,11,8339,5726,0.14142135623730953,0,0.0
p1,random_search,ls,cw,check,hausdorff_symmetric,20000,11,8339,5726,0.14142135623730953,0,0.36224833116757443
p1,random_search,ls,cw,check,coverage_a_in_b,20000,11,8339,5726,0.14142135623730953,0,0.8805612183715074
p1,random_search,ls,cw,check,coverage_b_in_a,20000,11,8339,5726,0.14142135623730953,0,1.0
p1,random_search,ls,cw,check,overlap,20000,11,8339,5726,0.14142135623730953,0,0.9291859225026662
p1,random_search,ls,cw,check,cross_a_under_b,20000,11,8339,5726,0.14142135623730953,0,0.6866530759083823
p1,random_search,ls,cw,check,cross_b_under_a,20000,11,8339,5726,0.14142135623730953,0,1.0
p1,random_search,lu,ls,check,hausdorff_a_to_b,20000,12,2141,8506,0.14142135623730953,0,0.0
p1,random_search,lu,ls,check,hausdorff_b_to_a,20000,12,2141,8506,0.14142135623730953,0,1.1593295002071315
p1,random_search,lu,ls,check,hausdorff_symmetric,20000,12,2141,8506,0.14142135623730953,0,1.1593295002071315
p1,random_search,lu,ls,check,coverage_a_in_b,20000,12,2141,8506,0.14142135623730953,0,1.0
p1,random_search,lu,ls,check,coverage_b_in_a,20000,12,2141,8506,0.14142135623730953,0,0.38020221020456146
p1,random_search,lu,ls,check,overlap,20000,12,2141,8506,0.14142135623730953,0,0.5048370432985818
p1,random_search,lu,ls,check,cross_a_under_b,20000,12,2141,8506,0.14142135623730953,0,1.0
p1,random_search,lu,ls,check,cross_b_under_a,20000,12,2141,8506,0.14142135623730953,0,0.2517046790500823
p1,random_search,lu,cw,finding,hausdorff_a_to_b,20000,12,2141,5742,0.14142135623730953,,0.3237117680216201
p1,random_search,lu,cw,finding,hausdorff_b_to_a,20000,12,2141,5742,0.14142135623730953,,1.1593295002071315
p1,random_search,lu,cw,finding,hausdorff_symmetric,20000,12,2141,5742,0.14142135623730953,,1.1593295002071315
p1,random_search,lu,cw,finding,coverage_a_in_b,20000,12,2141,5742,0.14142135623730953,,0.9276039234002802
p1,random_search,lu,cw,finding,coverage_b_in_a,20000,12,2141,5742,0.14142135623730953,,0.32636711947056773
p1,random_search,lu,cw,finding,overlap,20000,12,2141,5742,0.14142135623730953,,0.4896612964607383
p1,random_search,lu,cw,finding,cross_a_under_b,20000,12,2141,5742,0.14142135623730953,,0.48949089210649227
p1,random_search,lu,cw,finding,cross_b_under_a,20000,12,2141,5742,0.14142135623730953,,0.18251480320445837
p1,random_search,ls,cw,check,hausdorff_a_to_b,20000,12,8506,5742,0.14142135623730953,0,0.3585640986779618
p1,random_search,ls,cw,check,hausdorff_b_to_a,20000,12,8506,5742,0.14142135623730953,0,0.0
p1,random_search,ls,cw,check,hausdorff_symmetric,20000,12,8506,5742,0.14142135623730953,0,0.3585640986779618
p1,random_search,ls,cw,check,coverage_a_in_b,20000,12,8506,5742,0.14142135623730953,0,0.8877263108394075
p1,random_search,ls,cw,check,coverage_b_in_a,20000,12,8506,5742,0.14142135623730953,0,1.0
p1,random_search,ls,cw,check,overlap,20000,12,8506,5742,0.14142135623730953,0,0.9329730488489613
p1,random_search,ls,cw,check,cross_a_under_b,20000,12,8506,5742,0.14142135623730953,0,0.6750529038325888
p1,random_search,ls,cw,check,cross_b_under_a,20000,12,8506,5742,0.14142135623730953,0,1.0
p1,random_search,lu,ls,check,hausdorff_a_to_b,20000,13,2077,8489,0.14142135623730953,0,0.0
p1,random_search,lu,ls,check,hausdorff_b_to_a,20000,13,2077,8489,0.14142135623730953,0,0.9919970699106434
p1,random_search,lu,ls,check,hausdorff_symmetric,20000,13,2077,8489,0.14142135623730953,0,0.9919970699106434
p1,random_search,lu,ls,check,coverage_a_in_b,20000,13,2077,8489,0.14142135623730953,0,1.0
p1,random_search,lu,ls,check,coverage_b_in_a,20000,13,2077,8489,0.14142135623730953,0,0.37118624101778774
p1,random_search,lu,ls,check,overlap,20000,13,2077,8489,0.14142135623730953,0,0.4947946242665152
p1,random_search,lu,ls,check,cross_a_under_b,20000,13,2077,8489,0.14142135623730953,0,1.0
p1,random_search,lu,ls,check,cross_b_under_a,20000,13,2077,8489,0.14142135623730953,0,0.24466957238779596
p1,random_search,lu,cw,finding,hausdorff_a_to_b,20000,13,2077,5769,0.14142135623730953,,0.30925173622106567
p1,random_search,lu,cw,finding,hausdorff_b_to_a,20000,13,2077,5769,0.14142135623730953,,0.8991176889612016
p1,random_search,lu,cw,finding,hausdorff_symmetric,20000,13,2077,5769,0.14142135623730953,,0.8991176889612016
p1,random_search,lu,cw,finding,coverage_a_in_b,20000,13,2077,5769,0.14142135623730953,,0.8796340876263842
p1,random_search,lu,cw,finding,coverage_b_in_a,20000,13,2077,5769,0.14142135623730953,,0.3159993066389322
p1,random_search,lu,cw,finding,overlap,20000,13,2077,5769,0.14142135623730953,,0.46520520010196276
p1,random_search,lu,cw,finding,cross_a_under_b,20000,13,2077,5769,0.14142135623730953,,0.496870486278286
p1,random_search,lu,cw,finding,cross_b_under_a,20000,13,2077,5769,0.14142135623730953,,0.1785404749523314
p1,random_search,ls,cw,check,hausdorff_a_to_b,20000,13,8489,5769,0.14142135623730953,0,0.43063203541993283
p1,random_search,ls,cw,check,hausdorff_b_to_a,20000,13,8489,5769,0.14142135623730953,0,0.0
p1,random_search,ls,cw,check,hausdorff_symmetric,20000,13,8489,5769,0.14142135623730953,0,0.43063203541993283
p1,random_search,ls,cw,check,coverage_a_in_b,20000,13,8489,5769,0.14142135623730953,0,0.8612321828248322
p1,random_search,ls,cw,check,coverage_b_in_a,20000,13,8489,5769,0.14142135623730953,0,1.0
p1,random_search,ls,cw,check,overlap,20000,13,8489,5769,0.14142135623730953,0,0.9173797166503016
p1,random_search,ls,cw,check,cross_a_under_b,20000,13,8489,5769,0.14142135623730953,0,0.6795853457415478
p1,random_search,ls,cw,check,cross_b_under_a,20000,13,8489,5769,0.14142135623730953,0,1.0
p1,random_search,lu,ls,check,hausdorff_a_to_b,20000,14,2115,8467,0.14142135623730953,0,0.0
p1,random_search,lu,ls,check,hausdorff_b_to_a,20000,14,2115,8467,0.14142135623730953,0,0.9627701008348567
p1,random_search,lu,ls,check,hausdorff_symmetric,20000,14,2115,8467,0.14142135623730953,0,0.9627701008348567
p1,random_search,lu,ls,check,coverage_a_in_b,20000,14,2115,8467,0.14142135623730953,0,1.0
p1,random_search,lu,ls,check,coverage_b_in_a,20000,14,2115,8467,0.14142135623730953,0,0.3732136530057872
p1,random_search,lu,ls,check,overlap,20000,14,2115,8467,0.14142135623730953,0,0.49848799848799846
p1,random_search,lu,ls,check,cross_a_under_b,20000,14,2115,8467,0.14142135623730953,0,1.0
p1,random_search,lu,ls,check,cross_b_under_a,20000,14,2115,8467,0.14142135623730953,0,0.2497933152238101
p1,random_search,lu,cw,finding,hausdorff_a_to_b,20000,14,2115,5743,0.14142135623730953,,0.30354932198817736
p1,random_search,lu,cw,finding,hausdorff_b_to_a,20000,14,2115,5743,0.14142135623730953,,0.9067825754002039
p1,random_search,lu,cw,finding,hausdorff_symmetric,20000,14,2115,5743,0.14142135623730953,,0.9067825754002039
p1,random_search,lu,cw,finding,coverage_a_in_b,20000,14,2115,5743,0.14142135623730953,,0.8775413711583925
p1,random_search,lu,cw,finding,coverage_b_in_a,20000,14,2115,5743,0.14142135623730953,,0.3271809158976145
p1,random_search,lu,cw,finding,overlap,20000,14,2115,5743,0.14142135623730953,,0.4753117841689997
p1,random_search,lu,cw,finding,cross_a_under_b,20000,14,2115,5743,0.14142135623730953,,0.5044917257683215
p1,random_search,lu,cw,finding,cross_b_under_a,20000,14,2115,5743,0.14142135623730953,,0.1857913982239248
p1,random_search,ls,cw,check,hausdorff_a_to_b,20000,14,8467,5743,0.14142135623730953,0,0.34530089109016676
p1,random_search,ls,cw,check,hausdorff_b_to_a,20000,14,8467,5743,0.14142135623730953,0,0.0
p1,random_search,ls,cw,check,hausdorff_symmetric,20000,14,8467,5743,0.14142135623730953,0,0.34530089109016676
p1,random_search,ls,cw,check,coverage_a_in_b,20000,14,8467,5743,0.14142135623730953,0,0.8702019605527341
p1,random_search,ls,cw,check,coverage_b_in_a,20000,14,8467,5743,0.14142135623730953,0,1.0
p1,random_search,ls,cw,check,overlap,20000,14,8467,5743,0.14142135623730953,0,0.9226600985221675
p1,random_search,ls,cw,check,cross_a_under_b,20000,14,8467,5743,0.14142135623730953,0,0.6782803826620999
p1,random_search,ls,cw,check,cross_b_under_a,20000,14,8467,5743,0.14142135623730953,0,1.0
p1,random_search,lu,ls,check,hausdorff_a_to_b,20000,15,2035,8382,0.14142135623730953,0,0.0
p1,random_search,lu,ls,check,hausdorff_b_to_a,20000,15,2035,8382,0.14142135623730953,0,0.9655182841685767
p1,random_search,lu,ls,check,hausdorff_symmetric,20000,15,2035,8382,0.14142135623730953,0,0.9655182841685767
p1,random_search,lu,ls,check,coverage_a_in_b,20000,15,2035,8382,0.14142135623730953,0,1.0
p1,random_search,lu,ls,check,coverage_b_in_a,20000,15,2035,8382,0.14142135623730953,0,0.37413505130040564
p1,random_search,lu,ls,check,overlap,20000,15,2035,8382,0.14142135623730953,0,0.4964001151963137
p1,random_search,lu,ls,check,cross_a_under_b,20000,15,2035,8382,0.14142135623730953,0,1.0
p1,random_search,lu,ls,check,cross_b_under_a,20000,15,2035,8382,0.14142135623730953,0,0.24278215223097113
p1,random_search,lu,cw,finding,hausdorff_a_to_b,20000,15,2035,5723,0.14142135623730953,,0.3294592213569656
p1,random_search,lu,cw,finding,hausdorff_b_to_a,20000,15,2035,5723,0.14142135623730953,,0.9655182841685767
p1,random_search,lu,cw,finding,hausdorff_symmetric,20000,15,2035,5723,0.14142135623730953,,0.9655182841685767
p1,random_search,lu,cw,finding,coverage_a_in_b,20000,15,2035,5723,0.14142135623730953,,0.9135135135135135
p1,random_search,lu,cw,finding,coverage_b_in_a,20000,15,2035,5723,0.14142135623730953,,0.3206360300541674
p1,random_search,lu,cw,finding,overlap,20000,15,2035,5723,0.14142135623730953,,0.47615364784738334
p1,random_search,lu,cw,finding,cross_a_under_b,20000,15,2035,5723,0.14142135623730953,,0.5046683046683047
p1,random_search,lu,cw,finding,cross_b_under_a,20000,15,2035,5723,0.14142135623730953,,0.17927660318015026
p1,random_search,ls,cw,check,hausdorff_a_to_b,20000,15,8382,5723,0.14142135623730953,0,0.36434674508635156
p1,random_search,ls,cw,check,hausdorff_b_to_a,20000,15,8382,5723,0.14142135623730953,0,0.0
p1,random_search,ls,cw,check,hausdorff_symmetric,20000,15,8382,5723,0.14142135623730953,0,0.36434674508635156
p1,random_search,ls,cw,check,coverage_a_in_b,20000,15,8382,5723,0.14142135623730953,0,0.884275829157719
p1,random_search,ls,cw,check,coverage_b_in_a,20000,15,8382,5723,0.14142135623730953,0,1.0
p1,random_search,ls,cw,check,overlap,20000,15,8382,5723,0.14142135623730953,0,0.9312300602623184
p1,random_search,ls,cw,check,cross_a_under_b,20000,15,8382,5723,0.14142135623730953,0,0.6827726079694584
p1,random_search,ls,cw,check,cross_b_under_a,20000,15,8382,5723,0.14142135623730953,0,1.0
p1,random_search,lu,ls,check,coverage_a_in_b,20000,11,2058,8339,0.0,,1.0
p1,random_search,lu,ls,check,coverage_b_in_a,20000,11,2058,8339,0.0,,0.24679218131670463
p1,random_search,lu,ls,check,overlap,20000,11,2058,8339,0.0,,0.3958834279118977
p1,random_search,lu,cw,finding,coverage_a_in_b,20000,11,2058,5726,0.0,,0.5068027210884354
p1,random_search,lu,cw,finding,coverage_b_in_a,20000,11,2058,5726,0.0,,0.1821515892420538
p1,random_search,lu,cw,finding,overlap,20000,11,2058,5726,0.0,,0.26798561151079137
p1,random_search,ls,cw,check,coverage_a_in_b,20000,11,8339,5726,0.0,,0.6866530759083823
p1,random_search,ls,cw,check,coverage_b_in_a,20000,11,8339,5726,0.0,,1.0
p1,random_search,ls,cw,check,overlap,20000,11,8339,5726,0.0,,0.814219694276573
p1,random_search,lu,ls,check,coverage_a_in_b,20000,12,2141,8506,0.0,,1.0
p1,random_search,lu,ls,check,coverage_b_in_a,20000,12,2141,8506,0.0,,0.2517046790500823
p1,random_search,lu,ls,check,overlap,20000,12,2141,8506,0.0,,0.40217901756363295
p1,random_search,lu,cw,finding,coverage_a_in_b,20000,12,2141,5742,0.0,,0.48949089210649227
p1,random_search,lu,cw,finding,coverage_b_in_a,20000,12,2141,5742,0.0,,0.18251480320445837
p1,random_search,lu,cw,finding,overlap,20000,12,2141,5742,0.0,,0.2658886210833439
p1,random_search,ls,cw,check,coverage_a_in_b,20000,12,8506,5742,0.0,,0.6750529038325888
p1,random_search,ls,cw,check,coverage_b_in_a,20000,12,8506,5742,0.0,,1.0
p1,random_search,ls,cw,check,overlap,20000,12,8506,5742,0.0,,0.8060078607523863
p1,random_search,lu,ls,check,coverage_a_in_b,20000,13,2077,8489,0.0,,1.0
p1,random_search,lu,ls,check,coverage_b_in_a,20000,13,2077,8489,0.0,,0.24466957238779596
p1,random_search,lu,ls,check,overlap,20000,13,2077,8489,0.0,,0.393147832670831
p1,random_search,lu,cw,finding,coverage_a_in_b,20000,13,2077,5769,0.0,,0.49590755897929706
p1,random_search,lu,cw,finding,coverage_b_in_a,20000,13,2077,5769,0.0,,0.1785404749523314
p1,random_search,lu,cw,finding,overlap,20000,13,2077,5769,0.0,,0.262554167728779
p1,random_search,ls,cw,check,coverage_a_in_b,20000,13,8489,5769,0.0,,0.6795853457415478
p1,random_search,ls,cw,check,coverage_b_in_a,20000,13,8489,5769,0.0,,1.0
p1,random_search,ls,cw,check,overlap,20000,13,8489,5769,0.0,,0.8092299060176743
p1,random_search,lu,ls,check,coverage_a_in_b,20000,14,2115,8467,0.0,,1.0
p1,random_search,lu,ls,check,coverage_b_in_a,20000,14,2115,8467,0.0,,0.2497933152238101
p1,random_search,lu,ls,check,overlap,20000,14,2115,8467,0.0,,0.39973539973539973
p1,random_search,lu,cw,finding,coverage_a_in_b,20000,14,2115,5743,0.0,,0.5044917257683215
p1,random_search,lu,cw,finding,coverage_b_in_a,20000,14,2115,5743,0.0,,0.1857913982239248
p1,random_search,lu,cw,finding,overlap,20000,14,2115,5743,0.0,,0.2715703741410028
p1,random_search,ls,cw,check,coverage_a_in_b,20000,14,8467,5743,0.0,,0.6782803826620999
p1,random_search,ls,cw,check,coverage_b_in_a,20000,14,8467,5743,0.0,,1.0
p1,random_search,ls,cw,check,overlap,20000,14,8467,5743,0.0,,0.8083040112596763
p1,random_search,lu,ls,check,coverage_a_in_b,20000,15,2035,8382,0.0,,1.0
p1,random_search,lu,ls,check,coverage_b_in_a,20000,15,2035,8382,0.0,,0.24278215223097113
p1,random_search,lu,ls,check,overlap,20000,15,2035,8382,0.0,,0.3907074973600845
p1,random_search,lu,cw,finding,coverage_a_in_b,20000,15,2035,5723,0.0,,0.5041769041769042
p1,random_search,lu,cw,finding,coverage_b_in_a,20000,15,2035,5723,0.0,,0.17927660318015026
p1,random_search,lu,cw,finding,overlap,20000,15,2035,5723,0.0,,0.26450116009280744
p1,random_search,ls,cw,check,coverage_a_in_b,20000,15,8382,5723,0.0,,0.6827726079694584
p1,random_search,ls,cw,check,coverage_b_in_a,20000,15,8382,5723,0.0,,1.0
p1,random_search,ls,cw,check,overlap,20000,15,8382,5723,0.0,,0.8114852889046438
p1,random_search_noise_floor,lu,lu,check,coverage_a_in_b,20000,11,2058,2141,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_b_in_a,20000,11,2058,2141,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,overlap,20000,11,2058,2141,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_a_in_b,20000,12,2141,2077,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_b_in_a,20000,12,2141,2077,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,overlap,20000,12,2141,2077,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_a_in_b,20000,13,2077,2115,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_b_in_a,20000,13,2077,2115,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,overlap,20000,13,2077,2115,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_a_in_b,20000,14,2115,2035,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_b_in_a,20000,14,2115,2035,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,overlap,20000,14,2115,2035,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_a_in_b,20000,15,2035,2058,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,coverage_b_in_a,20000,15,2035,2058,0.14142135623730953,,1.0
p1,random_search_noise_floor,lu,lu,check,overlap,20000,15,2035,2058,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,20000,11,8339,8506,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,20000,11,8339,8506,0.14142135623730953,,0.9998824359275805
p1,random_search_noise_floor,ls,ls,check,overlap,20000,11,8339,8506,0.14142135623730953,,0.9999406352033244
p1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,20000,12,8506,8489,0.14142135623730953,,0.9998824359275805
p1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,20000,12,8506,8489,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,overlap,20000,12,8506,8489,0.14142135623730953,,0.9999411591644601
p1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,20000,13,8489,8467,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,20000,13,8489,8467,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,overlap,20000,13,8489,8467,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,20000,14,8467,8382,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,20000,14,8467,8382,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,overlap,20000,14,8467,8382,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,20000,15,8382,8339,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,20000,15,8382,8339,0.14142135623730953,,1.0
p1,random_search_noise_floor,ls,ls,check,overlap,20000,15,8382,8339,0.14142135623730953,,1.0
p1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,20000,11,5726,5742,0.14142135623730953,,0.9998253580160671
p1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,20000,11,5726,5742,0.14142135623730953,,0.9998258446534308
p1,random_search_noise_floor,cw,cw,check,overlap,20000,11,5726,5742,0.14142135623730953,,0.999825601674224
p1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,20000,12,5742,5769,0.14142135623730953,,0.9998258446534308
p1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,20000,12,5742,5769,0.14142135623730953,,1.0
p1,random_search_noise_floor,cw,cw,check,overlap,20000,12,5742,5769,0.14142135623730953,,0.9999131265745809
p1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,20000,13,5769,5743,0.14142135623730953,,1.0
p1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,20000,13,5769,5743,0.14142135623730953,,1.0
p1,random_search_noise_floor,cw,cw,check,overlap,20000,13,5769,5743,0.14142135623730953,,1.0
p1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,20000,14,5743,5723,0.14142135623730953,,1.0
p1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,20000,14,5743,5723,0.14142135623730953,,0.9996505329372707
p1,random_search_noise_floor,cw,cw,check,overlap,20000,14,5743,5723,0.14142135623730953,,0.9998255712541427
p1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,20000,15,5723,5726,0.14142135623730953,,0.9998252664686353
