problem,solver,phi_a,phi_b,status,metric,n_evals,seed,cardinality_a,cardinality_b,delta,containment_violations,value
ibk1,random_search,lu,cw,finding,hausdorff_symmetric,20000,11,413,365,1.4142135623730951,,0.33375168335507926
ibk1,random_search,lu,cw,finding,coverage_a_in_b,20000,11,413,365,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,coverage_b_in_a,20000,11,413,365,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,overlap,20000,11,413,365,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,overlap_jaccard,20000,11,413,365,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,cross_a_under_b,20000,11,413,365,1.4142135623730951,,0.8498789346246973
ibk1,random_search,lu,cw,finding,cross_b_under_a,20000,11,413,365,1.4142135623730951,,0.9616438356164384
ibk1,random_search,ls,cw,check,hausdorff_a_to_b,20000,11,501,365,1.4142135623730951,0,0.6600767200623864
ibk1,random_search,ls,cw,check,hausdorff_b_to_a,20000,11,501,365,1.4142135623730951,0,0.0
ibk1,random_search,ls,cw,check,hausdorff_symmetric,20000,11,501,365,1.4142135623730951,0,0.6600767200623864
ibk1,random_search,ls,cw,check,coverage_a_in_b,20000,11,501,365,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,coverage_b_in_a,20000,11,501,365,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,overlap,20000,11,501,365,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,overlap_jaccard,20000,11,501,365,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,cross_a_under_b,20000,11,501,365,1.4142135623730951,0,0.7285429141716567
ibk1,random_search,ls,cw,check,cross_b_under_a,20000,11,501,365,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,hausdorff_a_to_b,20000,12,380,465,1.4142135623730951,0,0.0
ibk1,random_search,lu,ls,check,hausdorff_b_to_a,20000,12,380,465,1.4142135623730951,0,0.47458900151982436
ibk1,random_search,lu,ls,check,hausdorff_symmetric,20000,12,380,465,1.4142135623730951,0,0.47458900151982436
ibk1,random_search,lu,ls,check,coverage_a_in_b,20000,12,380,465,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,coverage_b_in_a,20000,12,380,465,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,overlap,20000,12,380,465,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,overlap_jaccard,20000,12,380,465,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,cross_a_under_b,20000,12,380,465,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,cross_b_under_a,20000,12,380,465,1.4142135623730951,0,0.8172043010752689
ibk1,random_search,lu,cw,finding,hausdorff_a_to_b,20000,12,380,340,1.4142135623730951,,0.2937005388679603
ibk1,random_search,lu,cw,finding,hausdorff_b_to_a,20000,12,380,340,1.4142135623730951,,0.27783431175108464
ibk1,random_search,lu,cw,finding,hausdorff_symmetric,20000,12,380,340,1.4142135623730951,,0.2937005388679603
ibk1,random_search,lu,cw,finding,coverage_a_in_b,20000,12,380,340,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,coverage_b_in_a,20000,12,380,340,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,overlap,20000,12,380,340,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,overlap_jaccard,20000,12,380,340,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,cross_a_under_b,20000,12,380,340,1.4142135623730951,,0.8342105263157895
ibk1,random_search,lu,cw,finding,cross_b_under_a,20000,12,380,340,1.4142135623730951,,0.9352941176470588
ibk1,random_search,ls,cw,check,hausdorff_a_to_b,20000,12,465,340,1.4142135623730951,0,0.46720329326627946
ibk1,random_search,ls,cw,check,hausdorff_b_to_a,20000,12,465,340,1.4142135623730951,0,0.0
ibk1,random_search,ls,cw,check,hausdorff_symmetric,20000,12,465,340,1.4142135623730951,0,0.46720329326627946
ibk1,random_search,ls,cw,check,coverage_a_in_b,20000,12,465,340,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,coverage_b_in_a,20000,12,465,340,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,overlap,20000,12,465,340,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,overlap_jaccard,20000,12,465,340,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,cross_a_under_b,20000,12,465,340,1.4142135623730951,0,0.7311827956989247
ibk1,random_search,ls,cw,check,cross_b_under_a,20000,12,465,340,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,hausdorff_a_to_b,20000,13,370,453,1.4142135623730951,0,0.0
ibk1,random_search,lu,ls,check,hausdorff_b_to_a,20000,13,370,453,1.4142135623730951,0,0.4859520917278692
ibk1,random_search,lu,ls,check,hausdorff_symmetric,20000,13,370,453,1.4142135623730951,0,0.4859520917278692
ibk1,random_search,lu,ls,check,coverage_a_in_b,20000,13,370,453,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,coverage_b_in_a,20000,13,370,453,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,overlap,20000,13,370,453,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,overlap_jaccard,20000,13,370,453,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,cross_a_under_b,20000,13,370,453,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,cross_b_under_a,20000,13,370,453,1.4142135623730951,0,0.8167770419426048
ibk1,random_search,lu,cw,finding,hausdorff_a_to_b,20000,13,370,330,1.4142135623730951,,0.31558292554776757
ibk1,random_search,lu,cw,finding,hausdorff_b_to_a,20000,13,370,330,1.4142135623730951,,0.23636589122882184
ibk1,random_search,lu,cw,finding,hausdorff_symmetric,20000,13,370,330,1.4142135623730951,,0.31558292554776757
ibk1,random_search,lu,cw,finding,coverage_a_in_b,20000,13,370,330,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,coverage_b_in_a,20000,13,370,330,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,overlap,20000,13,370,330,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,overlap_jaccard,20000,13,370,330,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,cross_a_under_b,20000,13,370,330,1.4142135623730951,,0.8405405405405405
ibk1,random_search,lu,cw,finding,cross_b_under_a,20000,13,370,330,1.4142135623730951,,0.9393939393939394
ibk1,random_search,ls,cw,check,hausdorff_a_to_b,20000,13,453,330,1.4142135623730951,0,0.4859520917278692
ibk1,random_search,ls,cw,check,hausdorff_b_to_a,20000,13,453,330,1.4142135623730951,0,0.0
ibk1,random_search,ls,cw,check,hausdorff_symmetric,20000,13,453,330,1.4142135623730951,0,0.4859520917278692
ibk1,random_search,ls,cw,check,coverage_a_in_b,20000,13,453,330,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,coverage_b_in_a,20000,13,453,330,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,overlap,20000,13,453,330,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,overlap_jaccard,20000,13,453,330,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,cross_a_under_b,20000,13,453,330,1.4142135623730951,0,0.7284768211920529
ibk1,random_search,ls,cw,check,cross_b_under_a,20000,13,453,330,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,hausdorff_a_to_b,20000,14,374,454,1.4142135623730951,0,0.0
ibk1,random_search,lu,ls,check,hausdorff_b_to_a,20000,14,374,454,1.4142135623730951,0,0.38335631984853485
ibk1,random_search,lu,ls,check,hausdorff_symmetric,20000,14,374,454,1.4142135623730951,0,0.38335631984853485
ibk1,random_search,lu,ls,check,coverage_a_in_b,20000,14,374,454,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,coverage_b_in_a,20000,14,374,454,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,overlap,20000,14,374,454,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,overlap_jaccard,20000,14,374,454,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,cross_a_under_b,20000,14,374,454,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,cross_b_under_a,20000,14,374,454,1.4142135623730951,0,0.8237885462555066
ibk1,random_search,lu,cw,finding,hausdorff_a_to_b,20000,14,374,331,1.4142135623730951,,0.3469430638401267
ibk1,random_search,lu,cw,finding,hausdorff_b_to_a,20000,14,374,331,1.4142135623730951,,0.20534790444246337
ibk1,random_search,lu,cw,finding,hausdorff_symmetric,20000,14,374,331,1.4142135623730951,,0.3469430638401267
ibk1,random_search,lu,cw,finding,coverage_a_in_b,20000,14,374,331,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,coverage_b_in_a,20000,14,374,331,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,overlap,20000,14,374,331,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,overlap_jaccard,20000,14,374,331,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,cross_a_under_b,20000,14,374,331,1.4142135623730951,,0.8288770053475936
ibk1,random_search,lu,cw,finding,cross_b_under_a,20000,14,374,331,1.4142135623730951,,0.9395770392749244
ibk1,random_search,ls,cw,check,hausdorff_a_to_b,20000,14,454,331,1.4142135623730951,0,0.470493486732413
ibk1,random_search,ls,cw,check,hausdorff_b_to_a,20000,14,454,331,1.4142135623730951,0,0.0
ibk1,random_search,ls,cw,check,hausdorff_symmetric,20000,14,454,331,1.4142135623730951,0,0.470493486732413
ibk1,random_search,ls,cw,check,coverage_a_in_b,20000,14,454,331,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,coverage_b_in_a,20000,14,454,331,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,overlap,20000,14,454,331,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,overlap_jaccard,20000,14,454,331,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,cross_a_under_b,20000,14,454,331,1.4142135623730951,0,0.7290748898678414
ibk1,random_search,ls,cw,check,cross_b_under_a,20000,14,454,331,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,hausdorff_a_to_b,20000,15,425,525,1.4142135623730951,0,0.0
ibk1,random_search,lu,ls,check,hausdorff_b_to_a,20000,15,425,525,1.4142135623730951,0,0.39631641399707085
ibk1,random_search,lu,ls,check,hausdorff_symmetric,20000,15,425,525,1.4142135623730951,0,0.39631641399707085
ibk1,random_search,lu,ls,check,coverage_a_in_b,20000,15,425,525,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,coverage_b_in_a,20000,15,425,525,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,overlap,20000,15,425,525,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,overlap_jaccard,20000,15,425,525,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,cross_a_under_b,20000,15,425,525,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,cross_b_under_a,20000,15,425,525,1.4142135623730951,0,0.8095238095238095
ibk1,random_search,lu,cw,finding,hausdorff_a_to_b,20000,15,425,377,1.4142135623730951,,0.4078226653188147
ibk1,random_search,lu,cw,finding,hausdorff_b_to_a,20000,15,425,377,1.4142135623730951,,0.19018840176625632
ibk1,random_search,lu,cw,finding,hausdorff_symmetric,20000,15,425,377,1.4142135623730951,,0.4078226653188147
ibk1,random_search,lu,cw,finding,coverage_a_in_b,20000,15,425,377,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,coverage_b_in_a,20000,15,425,377,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,overlap,20000,15,425,377,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,overlap_jaccard,20000,15,425,377,1.4142135623730951,,1.0
ibk1,random_search,lu,cw,finding,cross_a_under_b,20000,15,425,377,1.4142135623730951,,0.8376470588235294
ibk1,random_search,lu,cw,finding,cross_b_under_a,20000,15,425,377,1.4142135623730951,,0.9442970822281167
ibk1,random_search,ls,cw,check,hausdorff_a_to_b,20000,15,525,377,1.4142135623730951,0,0.605374578220926
ibk1,random_search,ls,cw,check,hausdorff_b_to_a,20000,15,525,377,1.4142135623730951,0,0.0
ibk1,random_search,ls,cw,check,hausdorff_symmetric,20000,15,525,377,1.4142135623730951,0,0.605374578220926
ibk1,random_search,ls,cw,check,coverage_a_in_b,20000,15,525,377,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,coverage_b_in_a,20000,15,525,377,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,overlap,20000,15,525,377,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,overlap_jaccard,20000,15,525,377,1.4142135623730951,0,1.0
ibk1,random_search,ls,cw,check,cross_a_under_b,20000,15,525,377,1.4142135623730951,0,0.7180952380952381
ibk1,random_search,ls,cw,check,cross_b_under_a,20000,15,525,377,1.4142135623730951,0,1.0
ibk1,random_search,lu,ls,check,coverage_a_in_b,20000,11,413,501,0.0,,1.0
ibk1,random_search,lu,ls,check,coverage_b_in_a,20000,11,413,501,0.0,,0.8243512974051896
ibk1,random_search,lu,ls,check,overlap,20000,11,413,501,0.0,,0.9037199124726477
ibk1,random_search,lu,ls,check,overlap_jaccard,20000,11,413,501,0.0,,0.8243512974051898
ibk1,random_search,lu,cw,finding,coverage_a_in_b,20000,11,413,365,0.0,,0.8498789346246973
ibk1,random_search,lu,cw,finding,coverage_b_in_a,20000,11,413,365,0.0,,0.9616438356164384
ibk1,random_search,lu,cw,finding,overlap,20000,11,413,365,0.0,,0.9023136246786633
ibk1,random_search,lu,cw,finding,overlap_jaccard,20000,11,413,365,0.0,,0.8220140515222484
ibk1,random_search,ls,cw,check,coverage_a_in_b,20000,11,501,365,0.0,,0.7285429141716567
ibk1,random_search,ls,cw,check,coverage_b_in_a,20000,11,501,365,0.0,,1.0
ibk1,random_search,ls,cw,check,overlap,20000,11,501,365,0.0,,0.8429561200923787
ibk1,random_search,ls,cw,check,overlap_jaccard,20000,11,501,365,0.0,,0.7285429141716567
ibk1,random_search,lu,ls,check,coverage_a_in_b,20000,12,380,465,0.0,,1.0
ibk1,random_search,lu,ls,check,coverage_b_in_a,20000,12,380,465,0.0,,0.8172043010752689
ibk1,random_search,lu,ls,check,overlap,20000,12,380,465,0.0,,0.8994082840236687
ibk1,random_search,lu,ls,check,overlap_jaccard,20000,12,380,465,0.0,,0.817204301075269
ibk1,random_search,lu,cw,finding,coverage_a_in_b,20000,12,380,340,0.0,,0.8342105263157895
ibk1,random_search,lu,cw,finding,coverage_b_in_a,20000,12,380,340,0.0,,0.9323529411764706
ibk1,random_search,lu,cw,finding,overlap,20000,12,380,340,0.0,,0.8805555555555555
ibk1,random_search,lu,cw,finding,overlap_jaccard,20000,12,380,340,0.0,,0.7866004962779156
ibk1,random_search,ls,cw,check,coverage_a_in_b,20000,12,465,340,0.0,,0.7311827956989247
ibk1,random_search,ls,cw,check,coverage_b_in_a,20000,12,465,340,0.0,,1.0
ibk1,random_search,ls,cw,check,overlap,20000,12,465,340,0.0,,0.84472049689441
ibk1,random_search,ls,cw,check,overlap_jaccard,20000,12,465,340,0.0,,0.7311827956989247
ibk1,random_search,lu,ls,check,coverage_a_in_b,20000,13,370,453,0.0,,1.0
ibk1,random_search,lu,ls,check,coverage_b_in_a,20000,13,370,453,0.0,,0.8167770419426048
ibk1,random_search,lu,ls,check,overlap,20000,13,370,453,0.0,,0.8991494532199271
ibk1,random_search,lu,ls,check,overlap_jaccard,20000,13,370,453,0.0,,0.8167770419426049
ibk1,random_search,lu,cw,finding,coverage_a_in_b,20000,13,370,330,0.0,,0.8378378378378378
ibk1,random_search,lu,cw,finding,coverage_b_in_a,20000,13,370,330,0.0,,0.9393939393939394
ibk1,random_search,lu,cw,finding,overlap,20000,13,370,330,0.0,,0.8857142857142857
ibk1,random_search,lu,cw,finding,overlap_jaccard,20000,13,370,330,0.0,,0.7948717948717948
ibk1,random_search,ls,cw,check,coverage_a_in_b,20000,13,453,330,0.0,,0.7284768211920529
ibk1,random_search,ls,cw,check,coverage_b_in_a,20000,13,453,330,0.0,,1.0
ibk1,random_search,ls,cw,check,overlap,20000,13,453,330,0.0,,0.842911877394636
ibk1,random_search,ls,cw,check,overlap_jaccard,20000,13,453,330,0.0,,0.728476821192053
ibk1,random_search,lu,ls,check,coverage_a_in_b,20000,14,374,454,0.0,,1.0
ibk1,random_search,lu,ls,check,coverage_b_in_a,20000,14,374,454,0.0,,0.8237885462555066
ibk1,random_search,lu,ls,check,overlap,20000,14,374,454,0.0,,0.9033816425120773
ibk1,random_search,lu,ls,check,overlap_jaccard,20000,14,374,454,0.0,,0.8237885462555067
ibk1,random_search,lu,cw,finding,coverage_a_in_b,20000,14,374,331,0.0,,0.8288770053475936
ibk1,random_search,lu,cw,finding,coverage_b_in_a,20000,14,374,331,0.0,,0.9365558912386707
ibk1,random_search,lu,cw,finding,overlap,20000,14,374,331,0.0,,0.8794326241134752
ibk1,random_search,lu,cw,finding,overlap_jaccard,20000,14,374,331,0.0,,0.7848101265822784
ibk1,random_search,ls,cw,check,coverage_a_in_b,20000,14,454,331,0.0,,0.7290748898678414
ibk1,random_search,ls,cw,check,coverage_b_in_a,20000,14,454,331,0.0,,1.0
ibk1,random_search,ls,cw,check,overlap,20000,14,454,331,0.0,,0.8433121019108281
ibk1,random_search,ls,cw,check,overlap_jaccard,20000,14,454,331,0.0,,0.7290748898678414
ibk1,random_search,lu,ls,check,coverage_a_in_b,20000,15,425,525,0.0,,1.0
ibk1,random_search,lu,ls,check,coverage_b_in_a,20000,15,425,525,0.0,,0.8095238095238095
ibk1,random_search,lu,ls,check,overlap,20000,15,425,525,0.0,,0.8947368421052632
ibk1,random_search,lu,ls,check,overlap_jaccard,20000,15,425,525,0.0,,0.8095238095238096
ibk1,random_search,lu,cw,finding,coverage_a_in_b,20000,15,425,377,0.0,,0.8376470588235294
ibk1,random_search,lu,cw,finding,coverage_b_in_a,20000,15,425,377,0.0,,0.9442970822281167
ibk1,random_search,lu,cw,finding,overlap,20000,15,425,377,0.0,,0.8877805486284289
ibk1,random_search,lu,cw,finding,overlap_jaccard,20000,15,425,377,0.0,,0.7982062780269058
ibk1,random_search,ls,cw,check,coverage_a_in_b,20000,15,525,377,0.0,,0.7180952380952381
ibk1,random_search,ls,cw,check,coverage_b_in_a,20000,15,525,377,0.0,,1.0
ibk1,random_search,ls,cw,check,overlap,20000,15,525,377,0.0,,0.835920177383592
ibk1,random_search,ls,cw,check,overlap_jaccard,20000,15,525,377,0.0,,0.7180952380952381
ibk1,random_search_noise_floor,lu,lu,check,coverage_a_in_b,20000,11,413,380,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,coverage_b_in_a,20000,11,413,380,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,overlap,20000,11,413,380,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,overlap_jaccard,20000,11,413,380,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,coverage_a_in_b,20000,12,380,370,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,coverage_b_in_a,20000,12,380,370,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,overlap,20000,12,380,370,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,overlap_jaccard,20000,12,380,370,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,coverage_a_in_b,20000,13,370,374,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,coverage_b_in_a,20000,13,370,374,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,overlap,20000,13,370,374,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,overlap_jaccard,20000,13,370,374,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,coverage_a_in_b,20000,14,374,425,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,coverage_b_in_a,20000,14,374,425,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,overlap,20000,14,374,425,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,overlap_jaccard,20000,14,374,425,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,coverage_a_in_b,20000,15,425,413,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,coverage_b_in_a,20000,15,425,413,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,overlap,20000,15,425,413,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,lu,lu,check,overlap_jaccard,20000,15,425,413,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,20000,11,501,465,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,20000,11,501,465,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,overlap,20000,11,501,465,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,overlap_jaccard,20000,11,501,465,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,20000,12,465,453,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,20000,12,465,453,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,overlap,20000,12,465,453,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,overlap_jaccard,20000,12,465,453,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,20000,13,453,454,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,20000,13,453,454,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,overlap,20000,13,453,454,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,overlap_jaccard,20000,13,453,454,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,20000,14,454,525,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,20000,14,454,525,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,overlap,20000,14,454,525,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,overlap_jaccard,20000,14,454,525,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,coverage_a_in_b,20000,15,525,501,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,coverage_b_in_a,20000,15,525,501,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,overlap,20000,15,525,501,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,ls,ls,check,overlap_jaccard,20000,15,525,501,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,20000,11,365,340,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,20000,11,365,340,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap,20000,11,365,340,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap_jaccard,20000,11,365,340,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,20000,12,340,330,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,20000,12,340,330,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap,20000,12,340,330,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap_jaccard,20000,12,340,330,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,20000,13,330,331,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,20000,13,330,331,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap,20000,13,330,331,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap_jaccard,20000,13,330,331,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,20000,14,331,377,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,20000,14,331,377,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap,20000,14,331,377,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap_jaccard,20000,14,331,377,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_a_in_b,20000,15,377,365,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,coverage_b_in_a,20000,15,377,365,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap,20000,15,377,365,1.4142135623730951,,1.0
ibk1,random_search_noise_floor,cw,cw,check,overlap_jaccard,20000,15,377,365,1.4142135623730951,,1.0
