problem,phi,solver,metric,eps,n_evals,seed,cardinality,full_cardinality,reference_size,include_singular_segments,value
dtlz2_interval,ls,random_search,spread,0.05,5000,15,100,1954,0,False,3.676264018720448
dtlz2_interval,ls,random_search,hypervolume,0.05,5000,15,100,1954,0,False,0.036650267078548356
dtlz2_interval,ls,nsga2,spread,0.05,5000,11,100,100,0,False,5.389344247708427
dtlz2_interval,ls,nsga2,hypervolume,0.05,5000,11,100,100,0,False,0.03728729040080361
dtlz2_interval,ls,nsga2,spread,0.05,5000,12,100,100,0,False,4.5679559392277636
dtlz2_interval,ls,nsga2,hypervolume,0.05,5000,12,100,100,0,False,0.039722063904245576
dtlz2_interval,ls,nsga2,spread,0.05,5000,13,100,100,0,False,5.191219470959539
dtlz2_interval,ls,nsga2,hypervolume,0.05,5000,13,100,100,0,False,0.037520723623128735
dtlz2_interval,ls,nsga2,spread,0.05,5000,14,100,100,0,False,4.98608498496939
dtlz2_interval,ls,nsga2,hypervolume,0.05,5000,14,100,100,0,False,0.03760767470826927
dtlz2_interval,ls,nsga2,spread,0.05,5000,15,100,100,0,False,4.887715855934505
dtlz2_interval,ls,nsga2,hypervolume,0.05,5000,15,100,100,0,False,0.0381074215387735
dtlz2_interval,ls,mopso,spread,0.05,5000,11,100,200,0,False,4.309770044777041
dtlz2_interval,ls,mopso,hypervolume,0.05,5000,11,100,200,0,False,0.04268731445856042
dtlz2_interval,ls,mopso,spread,0.05,5000,12,100,200,0,False,4.235499576997404
dtlz2_interval,ls,mopso,hypervolume,0.05,5000,12,100,200,0,False,0.039728906786869134
dtlz2_interval,ls,mopso,spread,0.05,5000,13,100,200,0,False,4.0527703097391425
dtlz2_interval,ls,mopso,hypervolume,0.05,5000,13,100,200,0,False,0.04100553089422524
dtlz2_interval,ls,mopso,spread,0.05,5000,14,100,200,0,False,3.975986246194521
dtlz2_interval,ls,mopso,hypervolume,0.05,5000,14,100,200,0,False,0.040458151238010644
dtlz2_interval,ls,mopso,spread,0.05,5000,15,100,200,0,False,3.9806240254973413
dtlz2_interval,ls,mopso,hypervolume,0.05,5000,15,100,200,0,False,0.04017924523646375
dtlz2_interval,cw,random_search,spread,0.05,5000,11,100,1702,0,False,3.897089877372495
dtlz2_interval,cw,random_search,hypervolume,0.05,5000,11,100,1702,0,False,0.0037552230620575265
dtlz2_interval,cw,random_search,spread,0.05,5000,12,100,1857,0,False,3.6203648423803276
dtlz2_interval,cw,random_search,hypervolume,0.05,5000,12,100,1857,0,False,0.0034688203822521636
dtlz2_interval,cw,random_search,spread,0.05,5000,13,100,1838,0,False,3.453508088703638
dtlz2_interval,cw,random_search,hypervolume,0.05,5000,13,100,1838,0,False,0.0036364969007546327
dtlz2_interval,cw,random_search,spread,0.05,5000,14,100,1743,0,False,3.563569792893757
dtlz2_interval,cw,random_search,hypervolume,0.05,5000,14,100,1743,0,False,0.0036327280059005092
dtlz2_interval,cw,random_search,spread,0.05,5000,15,100,1813,0,False,3.52627731410135
dtlz2_interval,cw,random_search,hypervolume,0.05,5000,15,100,1813,0,False,0.0037097102070030863
dtlz2_interval,cw,nsga2,spread,0.05,5000,11,100,100,0,False,4.915986599022507
dtlz2_interval,cw,nsga2,hypervolume,0.05,5000,11,100,100,0,False,0.0038742808311743497
dtlz2_interval,cw,nsga2,spread,0.05,5000,12,100,100,0,False,4.664102120594515
dtlz2_interval,cw,nsga2,hypervolume,0.05,5000,12,100,100,0,False,0.0034802460555335814
dtlz2_interval,cw,nsga2,spread,0.05,5000,13,100,100,0,False,4.626891081791588
dtlz2_interval,cw,nsga2,hypervolume,0.05,5000,13,100,100,0,False,0.003670473020870019
dtlz2_interval,cw,nsga2,spread,0.05,5000,14,100,100,0,False,4.826648074763772
dtlz2_interval,cw,nsga2,hypervolume,0.05,5000,14,100,100,0,False,0.0035303116836976436
dtlz2_interval,cw,nsga2,spread,0.05,5000,15,100,100,0,False,4.650279513029598
dtlz2_interval,cw,nsga2,hypervolume,0.05,5000,15,100,100,0,False,0.0037336827620000966
dtlz2_interval,cw,mopso,spread,0.05,5000,11,100,200,0,False,3.959107853097179
dtlz2_interval,cw,mopso,hypervolume,0.05,5000,11,100,200,0,False,0.004035262666513053
dtlz2_interval,cw,mopso,spread,0.05,5000,12,100,200,0,False,3.692173454854197
dtlz2_interval,cw,mopso,hypervolume,0.05,5000,12,100,200,0,False,0.0036792610861937996
dtlz2_interval,cw,mopso,spread,0.05,5000,13,100,200,0,False,3.9399573482455574
dtlz2_interval,cw,mopso,hypervolume,0.05,5000,13,100,200,0,False,0.003536345060253495
dtlz2_interval,cw,mopso,spread,0.05,5000,14,100,200,0,False,3.8526654990392135
dtlz2_interval,cw,mopso,hypervolume,0.05,5000,14,100,200,0,False,0.003551187743791474
dtlz2_interval,cw,mopso,spread,0.05,5000,15,100,200,0,False,4.331074351372586
dtlz2_interval,cw,mopso,hypervolume,0.05,5000,15,100,200,0,False,0.003995223028781
dtlz2_interval,lu,random_search,spread,0.1,5000,11,100,420,0,False,5.354090553778433
dtlz2_interval,lu,random_search,hypervolume,0.1,5000,11,100,420,0,False,982.3510156596385
dtlz2_interval,lu,random_search,spread,0.1,5000,12,100,384,0,False,5.475304515532807
dtlz2_interval,lu,random_search,hypervolume,0.1,5000,12,100,384,0,False,999.1209917019232
dtlz2_interval,lu,random_search,spread,0.1,5000,13,100,351,0,False,5.235321035192335
dtlz2_interval,lu,random_search,hypervolume,0.1,5000,13,100,351,0,False,999.2007354093741
dtlz2_interval,lu,random_search,spread,0.1,5000,14,100,348,0,False,5.543320415555086
dtlz2_interval,lu,random_search,hypervolume,0.1,5000,14,100,348,0,False,1008.092804385974
dtlz2_interval,lu,random_search,spread,0.1,5000,15,100,331,0,False,5.441622663285555
dtlz2_interval,lu,random_search,hypervolume,0.1,5000,15,100,331,0,False,1009.6773947140182
dtlz2_interval,lu,random_search,spread,0.1,20000,11,100,822,0,False,5.504193278265915
dtlz2_interval,lu,random_search,hypervolume,0.1,20000,11,100,822,0,False,991.3824240312921
dtlz2_interval,lu,random_search,spread,0.1,20000,12,100,805,0,False,5.121802787383215
dtlz2_interval,lu,random_search,hypervolume,0.1,20000,12,100,805,0,False,1034.9825894666599
dtlz2_interval,lu,random_search,spread,0.1,20000,13,100,774,0,False,5.566381250618138
dtlz2_interval,lu,random_search,hypervolume,0.1,20000,13,100,774,0,False,1020.847147589091
dtlz2_interval,lu,random_search,spread,0.1,20000,14,100,757,0,False,5.651279147503199
dtlz2_interval,lu,random_search,hypervolume,0.1,20000,14,100,757,0,False,1032.537605697567
dtlz2_interval,lu,random_search,spread,0.1,20000,15,100,746,0,False,5.367917769648402
dtlz2_interval,lu,random_search,hypervolume,0.1,20000,15,100,746,0,False,1039.1048229993837
dtlz2_interval,lu,nsga2,spread,0.1,5000,11,100,100,0,False,6.124889673792022
dtlz2_interval,lu,nsga2,hypervolume,0.1,5000,11,100,100,0,False,1103.2263093235445
dtlz2_interval,lu,nsga2,spread,0.1,5000,12,100,100,0,False,6.193482297921055
dtlz2_interval,lu,nsga2,hypervolume,0.1,5000,12,100,100,0,False,1092.6898635011823
dtlz2_interval,lu,nsga2,spread,0.1,5000,13,100,100,0,False,5.700324746746618
dtlz2_interval,lu,nsga2,hypervolume,0.1,5000,13,100,100,0,False,1096.1812016705474
dtlz2_interval,lu,nsga2,spread,0.1,5000,14,100,100,0,False,6.072379874522743
dtlz2_interval,lu,nsga2,hypervolume,0.1,5000,14,100,100,0,False,1110.7218984947554
dtlz2_interval,lu,nsga2,spread,0.1,5000,15,100,100,0,False,5.883442495634827
dtlz2_interval,lu,nsga2,hypervolume,0.1,5000,15,100,100,0,False,1094.9515325318507
dtlz2_interval,lu,nsga2,spread,0.1,20000,11,100,100,0,False,7.302227528842415
dtlz2_interval,lu,nsga2,hypervolume,0.1,20000,11,100,100,0,False,1069.4026911961123
dtlz2_interval,lu,nsga2,spread,0.1,20000,12,100,100,0,False,7.427459812765209
dtlz2_interval,lu,nsga2,hypervolume,0.1,20000,12,100,100,0,False,1106.081207733653
dtlz2_interval,lu,nsga2,spread,0.1,20000,13,100,100,0,False,6.308794389008485
dtlz2_interval,lu,nsga2,hypervolume,0.1,20000,13,100,100,0,False,1134.0279997132393
dtlz2_interval,lu,nsga2,spread,0.1,20000,14,100,100,0,False,6.758291694768559
dtlz2_interval,lu,nsga2,hypervolume,0.1,20000,14,100,100,0,False,1088.969494588445
dtlz2_interval,lu,nsga2,spread,0.1,20000,15,100,100,0,False,6.692103301127632
dtlz2_interval,lu,nsga2,hypervolume,0.1,20000,15,100,100,0,False,1088.1210182181728
dtlz2_interval,lu,mopso,spread,0.1,5000,11,100,200,0,False,6.010897488011752
dtlz2_interval,lu,mopso,hypervolume,0.1,5000,11,100,200,0,False,999.254028402409
dtlz2_interval,lu,mopso,spread,0.1,5000,12,100,198,0,False,5.80370040116163
dtlz2_interval,lu,mopso,hypervolume,0.1,5000,12,100,198,0,False,1013.8089801991026
dtlz2_interval,lu,mopso,spread,0.1,5000,13,100,200,0,False,6.096537392868243
dtlz2_interval,lu,mopso,hypervolume,0.1,5000,13,100,200,0,False,1014.1206556931413
dtlz2_interval,lu,mopso,spread,0.1,5000,14,100,200,0,False,5.9687808199378996
dtlz2_interval,lu,mopso,hypervolume,0.1,5000,14,100,200,0,False,1031.7073536669152
dtlz2_interval,lu,mopso,spread,0.1,5000,15,100,200,0,False,6.362935272019298
dtlz2_interval,lu,mopso,hypervolume,0.1,5000,15,100,200,0,False,1006.3570374188062
dtlz2_interval,lu,mopso,spread,0.1,20000,11,100,195,0,False,6.47449012612043
dtlz2_interval,lu,mopso,hypervolume,0.1,20000,11,100,195,0,False,1053.5913121388191
dtlz2_interval,lu,mopso,spread,0.1,20000,12,100,200,0,False,5.48247366515619
dtlz2_interval,lu,mopso,hypervolume,0.1,20000,12,100,200,0,False,1014.7999826871811
dtlz2_interval,lu,mopso,spread,0.1,20000,13,100,200,0,False,5.5170482359491615
dtlz2_interval,lu,mopso,hypervolume,0.1,20000,13,100,200,0,False,1033.933992588023
dtlz2_interval,lu,mopso,spread,0.1,20000,14,100,200,0,False,5.639295311658254
dtlz2_interval,lu,mopso,hypervolume,0.1,20000,14,100,200,0,False,1020.375839505105
dtlz2_interval,lu,mopso,spread,0.1,20000,15,100,200,0,False,5.611607086198984
dtlz2_interval,lu,mopso,hypervolume,0.1,20000,15,100,200,0,False,1014.081091040302
dtlz2_interval,ls,random_search,spread,0.1,5000,11,100,1972,0,False,3.879004471040976
dtlz2_interval,ls,random_search,hypervolume,0.1,5000,11,100,1972,0,False,0.34523082132643024
dtlz2_interval,ls,random_search,spread,0.1,5000,12,100,2128,0,False,3.660096180209439
dtlz2_interval,ls,random_search,hypervolume,0.1,5000,12,100,2128,0,False,0.3173439076067248
dtlz2_interval,ls,random_search,spread,0.1,5000,13,100,2084,0,False,3.697824955666314
dtlz2_interval,ls,random_search,hypervolume,0.1,5000,13,100,2084,0,False,0.3402907148469102
dtlz2_interval,ls,random_search,spread,0.1,5000,14,100,2046,0,False,3.6365383338730037
dtlz2_interval,ls,random_search,hypervolume,0.1,5000,14,100,2046,0,False,0.3381591512764345
dtlz2_interval,ls,random_search,spread,0.1,5000,15,100,2077,0,False,3.6367673015608886
dtlz2_interval,ls,random_search,hypervolume,0.1,5000,15,100,2077,0,False,0.33700979305538914
dtlz2_interval,ls,random_search,spread,0.1,20000,11,100,5539,0,False,3.7882291517335753
dtlz2_interval,ls,random_search,hypervolume,0.1,20000,11,100,5539,0,False,0.33779080583827187
dtlz2_interval,ls,random_search,spread,0.1,20000,12,100,5640,0,False,3.4240240657954644
dtlz2_interval,ls,random_search,hypervolume,0.1,20000,12,100,5640,0,False,0.3403097884745299
dtlz2_interval,ls,random_search,spread,0.1,20000,13,100,5481,0,False,3.888428699958747
dtlz2_interval,ls,random_search,hypervolume,0.1,20000,13,100,5481,0,False,0.35588614739257035
dtlz2_interval,ls,random_search,spread,0.1,20000,14,100,5344,0,False,3.893697287604834
dtlz2_interval,ls,random_search,hypervolume,0.1,20000,14,100,5344,0,False,0.3648422924307008
dtlz2_interval,ls,random_search,spread,0.1,20000,15,100,5521,0,False,3.8036130650303814
dtlz2_interval,ls,random_search,hypervolume,0.1,20000,15,100,5521,0,False,0.35173514103910586
dtlz2_interval,ls,nsga2,spread,0.1,5000,11,100,100,0,False,5.108262516091991
dtlz2_interval,ls,nsga2,hypervolume,0.1,5000,11,100,100,0,False,0.33474688903094313
dtlz2_interval,ls,nsga2,spread,0.1,5000,12,100,100,0,False,5.159844331550098
dtlz2_interval,ls,nsga2,hypervolume,0.1,5000,12,100,100,0,False,0.34329773115180146
dtlz2_interval,ls,nsga2,spread,0.1,5000,13,100,100,0,False,4.889329674501235
dtlz2_interval,ls,nsga2,hypervolume,0.1,5000,13,100,100,0,False,0.3526466950051339
dtlz2_interval,ls,nsga2,spread,0.1,5000,14,100,100,0,False,5.04920377875855
dtlz2_interval,ls,nsga2,hypervolume,0.1,5000,14,100,100,0,False,0.3300011504728708
dtlz2_interval,ls,nsga2,spread,0.1,5000,15,100,100,0,False,4.844620323079968
dtlz2_interval,ls,nsga2,hypervolume,0.1,5000,15,100,100,0,False,0.3661457164341361
dtlz2_interval,ls,nsga2,spread,0.1,20000,11,100,100,0,False,5.140048751280282
dtlz2_interval,ls,nsga2,hypervolume,0.1,20000,11,100,100,0,False,0.34013573199380337
dtlz2_interval,ls,nsga2,spread,0.1,20000,12,100,100,0,False,5.495534977982595
dtlz2_interval,ls,nsga2,hypervolume,0.1,20000,12,100,100,0,False,0.3577003340743305
dtlz2_interval,ls,nsga2,spread,0.1,20000,13,100,100,0,False,5.669346027405326
dtlz2_interval,ls,nsga2,hypervolume,0.1,20000,13,100,100,0,False,0.3573541397600795
dtlz2_interval,ls,nsga2,spread,0.1,20000,14,100,100,0,False,5.438532912831627
dtlz2_interval,ls,nsga2,hypervolume,0.1,20000,14,100,100,0,False,0.33554052192460454
dtlz2_interval,ls,nsga2,spread,0.1,20000,15,100,100,0,False,5.184703211183371
dtlz2_interval,ls,nsga2,hypervolume,0.1,20000,15,100,100,0,False,0.37758024785790784
dtlz2_interval,ls,mopso,spread,0.1,5000,11,100,200,0,False,4.105837476318614
dtlz2_interval,ls,mopso,hypervolume,0.1,5000,11,100,200,0,False,0.35835257986298297
dtlz2_interval,ls,mopso,spread,0.1,5000,12,100,200,0,False,4.144781826202584
dtlz2_interval,ls,mopso,hypervolume,0.1,5000,12,100,200,0,False,0.33348401789078636
dtlz2_interval,ls,mopso,spread,0.1,5000,13,100,200,0,False,4.098021657694913
dtlz2_interval,ls,mopso,hypervolume,0.1,5000,13,100,200,0,False,0.3461171654470202
dtlz2_interval,ls,mopso,spread,0.1,5000,14,100,200,0,False,4.345910627243574
dtlz2_interval,ls,mopso,hypervolume,0.1,5000,14,100,200,0,False,0.36286091707544765
dtlz2_interval,ls,mopso,spread,0.1,5000,15,100,200,0,False,4.23082601609781
dtlz2_interval,ls,mopso,hypervolume,0.1,5000,15,100,200,0,False,0.3270348271499401
dtlz2_interval,ls,mopso,spread,0.1,20000,11,100,200,0,False,4.030274652944037
dtlz2_interval,ls,mopso,hypervolume,0.1,20000,11,100,200,0,False,0.35986731828098545
dtlz2_interval,ls,mopso,spread,0.1,20000,12,100,200,0,False,4.160071583980592
dtlz2_interval,ls,mopso,hypervolume,0.1,20000,12,100,200,0,False,0.3655602233626734
dtlz2_interval,ls,mopso,spread,0.1,20000,13,100,200,0,False,4.202574882775424
dtlz2_interval,ls,mopso,hypervolume,0.1,20000,13,100,200,0,False,0.35307882616001546
dtlz2_interval,ls,mopso,spread,0.1,20000,14,100,200,0,False,4.159323329576317
dtlz2_interval,ls,mopso,hypervolume,0.1,20000,14,100,200,0,False,0.37909020198808674
dtlz2_interval,ls,mopso,spread,0.1,20000,15,100,200,0,False,4.212591383909519
dtlz2_interval,ls,mopso,hypervolume,0.1,20000,15,100,200,0,False,0.36051858520796887
dtlz2_interval,cw,random_search,spread,0.1,5000,11,100,1702,0,False,3.8998323859050843
dtlz2_interval,cw,random_search,hypervolume,0.1,5000,11,100,1702,0,False,0.03664061608840238
dtlz2_interval,cw,random_search,spread,0.1,5000,12,100,1857,0,False,3.623086788559931
dtlz2_interval,cw,random_search,hypervolume,0.1,5000,12,100,1857,0,False,0.03392640274451072
dtlz2_interval,cw,random_search,spread,0.1,5000,13,100,1838,0,False,3.4564787700251185
dtlz2_interval,cw,random_search,hypervolume,0.1,5000,13,100,1838,0,False,0.03541054874431167
dtlz2_interval,cw,random_search,spread,0.1,5000,14,100,1743,0,False,3.566338820358918
dtlz2_interval,cw,random_search,hypervolume,0.1,5000,14,100,1743,0,False,0.035566872176969626
dtlz2_interval,cw,random_search,spread,0.1,5000,15,100,1813,0,False,3.5292797384045858
dtlz2_interval,cw,random_search,hypervolume,0.1,5000,15,100,1813,0,False,0.036087777256952606
dtlz2_interval,cw,random_search,spread,0.1,20000,11,100,4548,0,False,3.6774374986665626
dtlz2_interval,cw,random_search,hypervolume,0.1,20000,11,100,4548,0,False,0.037196425997866475
dtlz2_interval,cw,random_search,spread,0.1,20000,12,100,4678,0,False,3.7644763600269457
dtlz2_interval,cw,random_search,hypervolume,0.1,20000,12,100,4678,0,False,0.03792115724110722
dtlz2_interval,cw,random_search,spread,0.1,20000,13,100,4563,0,False,3.7131416105452337
dtlz2_interval,cw,random_search,hypervolume,0.1,20000,13,100,4563,0,False,0.037786846218132164
dtlz2_interval,cw,random_search,spread,0.1,20000,14,100,4343,0,False,3.766351241304228
dtlz2_interval,cw,random_search,hypervolume,0.1,20000,14,100,4343,0,False,0.03794697869399278
dtlz2_interval,cw,random_search,spread,0.1,20000,15,100,4565,0,False,3.6386413926052295
dtlz2_interval,cw,random_search,hypervolume,0.1,20000,15,100,4565,0,False,0.036973843718100134
dtlz2_interval,cw,nsga2,spread,0.1,5000,11,100,100,0,False,4.918252686519523
dtlz2_interval,cw,nsga2,hypervolume,0.1,5000,11,100,100,0,False,0.03789856352475081
dtlz2_interval,cw,nsga2,spread,0.1,5000,12,100,100,0,False,4.666495334373726
dtlz2_interval,cw,nsga2,hypervolume,0.1,5000,12,100,100,0,False,0.03468097136158574
dtlz2_interval,cw,nsga2,spread,0.1,5000,13,100,100,0,False,4.629196167749808
dtlz2_interval,cw,nsga2,hypervolume,0.1,5000,13,100,100,0,False,0.03601544783283202
dtlz2_interval,cw,nsga2,spread,0.1,5000,14,100,100,0,False,4.82896886967487
dtlz2_interval,cw,nsga2,hypervolume,0.1,5000,14,100,100,0,False,0.03492299405396472
dtlz2_interval,cw,nsga2,spread,0.1,5000,15,100,100,0,False,4.652691835889162
dtlz2_interval,cw,nsga2,hypervolume,0.1,5000,15,100,100,0,False,0.036696299019918055
dtlz2_interval,cw,nsga2,spread,0.1,20000,11,100,100,0,False,4.81327798424326
dtlz2_interval,cw,nsga2,hypervolume,0.1,20000,11,100,100,0,False,0.04083224390873386
dtlz2_interval,cw,nsga2,spread,0.1,20000,12,100,100,0,False,4.662469638645528
dtlz2_interval,cw,nsga2,hypervolume,0.1,20000,12,100,100,0,False,0.03982975361653095
dtlz2_interval,cw,nsga2,spread,0.1,20000,13,100,100,0,False,5.113463853668534
dtlz2_interval,cw,nsga2,hypervolume,0.1,20000,13,100,100,0,False,0.039842527919727595
dtlz2_interval,cw,nsga2,spread,0.1,20000,14,100,100,0,False,4.897687133926021
dtlz2_interval,cw,nsga2,hypervolume,0.1,20000,14,100,100,0,False,0.0400449925998357
dtlz2_interval,cw,nsga2,spread,0.1,20000,15,100,100,0,False,4.932406623211554
dtlz2_interval,cw,nsga2,hypervolume,0.1,20000,15,100,100,0,False,0.04121534214080156
dtlz2_interval,cw,mopso,spread,0.1,5000,11,100,200,0,False,3.9617951765589217
dtlz2_interval,cw,mopso,hypervolume,0.1,5000,11,100,200,0,False,0.039325077494485966
dtlz2_interval,cw,mopso,spread,0.1,5000,12,100,200,0,False,3.6952050299349635
dtlz2_interval,cw,mopso,hypervolume,0.1,5000,12,100,200,0,False,0.036000037074068375
dtlz2_interval,cw,mopso,spread,0.1,5000,13,100,200,0,False,3.942811675187412
dtlz2_interval,cw,mopso,hypervolume,0.1,5000,13,100,200,0,False,0.03465314845182046
dtlz2_interval,cw,mopso,spread,0.1,5000,14,100,200,0,False,3.8554995151577764
dtlz2_interval,cw,mopso,hypervolume,0.1,5000,14,100,200,0,False,0.03482494030671793
dtlz2_interval,cw,mopso,spread,0.1,5000,15,100,200,0,False,4.333605643641363
dtlz2_interval,cw,mopso,hypervolume,0.1,5000,15,100,200,0,False,0.03915830371809221
dtlz2_interval,cw,mopso,spread,0.1,20000,11,100,200,0,False,3.9836474089926517
dtlz2_interval,cw,mopso,hypervolume,0.1,20000,11,100,200,0,False,0.03900208090643806
dtlz2_interval,cw,mopso,spread,0.1,20000,12,100,200,0,False,3.7652786137966676
dtlz2_interval,cw,mopso,hypervolume,0.1,20000,12,100,200,0,False,0.04112848722607832
dtlz2_interval,cw,mopso,spread,0.1,20000,13,100,200,0,False,4.180161472191623
dtlz2_interval,cw,mopso,hypervolume,0.1,20000,13,100,200,0,False,0.03818517575557916
dtlz2_interval,cw,mopso,spread,0.1,20000,14,100,200,0,False,3.8996871887409914
dtlz2_interval,cw,mopso,hypervolume,0.1,20000,14,100,200,0,False,0.04159591586185706
dtlz2_interval,cw,mopso,spread,0.1,20000,15,100,200,0,False,4.030460112395338
dtlz2_interval,cw,mopso,hypervolume,0.1,20000,15,100,200,0,False,0.040868897197232454
dtlz2_interval,lu,random_search,spread,0.25,5000,11,100,678,0,False,5.586600156235798
dtlz2_interval,lu,random_search,hypervolume,0.25,5000,11,100,678,0,False,1038.3871746116183
dtlz2_interval,lu,random_search,spread,0.25,5000,12,100,609,0,False,5.200257904316554
dtlz2_interval,lu,random_search,hypervolume,0.25,5000,12,100,609,0,False,1045.4216254933053
dtlz2_interval,lu,random_search,spread,0.25,5000,13,100,575,0,False,5.2620165222508595
dtlz2_interval,lu,random_search,hypervolume,0.25,5000,13,100,575,0,False,1068.5463379984515
dtlz2_interval,lu,random_search,spread,0.25,5000,14,100,557,0,False,5.956927645987552
dtlz2_interval,lu,random_search,hypervolume,0.25,5000,14,100,557,0,False,1057.6405491528865
dtlz2_interval,lu,random_search,spread,0.25,5000,15,100,551,0,False,5.850277355698175
dtlz2_interval,lu,random_search,hypervolume,0.25,5000,15,100,551,0,False,1053.601823863069
dtlz2_interval,lu,nsga2,spread,0.25,5000,11,100,100,0,False,7.203742898919474
dtlz2_interval,lu,nsga2,hypervolume,0.25,5000,11,100,100,0,False,1028.354315524489
dtlz2_interval,lu,nsga2,spread,0.25,5000,12,100,100,0,False,7.04163073991648
dtlz2_interval,lu,nsga2,hypervolume,0.25,5000,12,100,100,0,False,1091.2239161478828
dtlz2_interval,lu,nsga2,spread,0.25,5000,13,100,100,0,False,7.035202687928885
dtlz2_interval,lu,nsga2,hypervolume,0.25,5000,13,100,100,0,False,1106.5003335560004
dtlz2_interval,lu,nsga2,spread,0.25,5000,14,100,100,0,False,6.790414623681739
dtlz2_interval,lu,nsga2,hypervolume,0.25,5000,14,100,100,0,False,1157.311657223478
dtlz2_interval,lu,nsga2,spread,0.25,5000,15,100,100,0,False,7.483499340973614
dtlz2_interval,lu,nsga2,hypervolume,0.25,5000,15,100,100,0,False,1075.657993918669
dtlz2_interval,lu,mopso,spread,0.25,5000,11,100,200,0,False,6.308396041819149
dtlz2_interval,lu,mopso,hypervolume,0.25,5000,11,100,200,0,False,1098.9294447927048
dtlz2_interval,lu,mopso,spread,0.25,5000,12,100,200,0,False,6.2901884311819
dtlz2_interval,lu,mopso,hypervolume,0.25,5000,12,100,200,0,False,1064.1983447743194
dtlz2_interval,lu,mopso,spread,0.25,5000,13,100,200,0,False,5.62019643468145
dtlz2_interval,lu,mopso,hypervolume,0.25,5000,13,100,200,0,False,1090.0545700846806
dtlz2_interval,lu,mopso,spread,0.25,5000,14,100,200,0,False,6.079846632703193
dtlz2_interval,lu,mopso,hypervolume,0.25,5000,14,100,200,0,False,1085.3228218298595
dtlz2_interval,lu,mopso,spread,0.25,5000,15,100,200,0,False,6.170997220568456
dtlz2_interval,lu,mopso,hypervolume,0.25,5000,15,100,200,0,False,1104.3627294430116
dtlz2_interval,ls,random_search,spread,0.25,5000,11,100,2316,0,False,4.017936006437225
dtlz2_interval,ls,random_search,hypervolume,0.25,5000,11,100,2316,0,False,4.670908126949815
dtlz2_interval,ls,random_search,spread,0.25,5000,12,100,2469,0,False,4.022631977908979
dtlz2_interval,ls,random_search,hypervolume,0.25,5000,12,100,2469,0,False,4.51976835108268
dtlz2_interval,ls,random_search,spread,0.25,5000,13,100,2393,0,False,3.728949442649963
dtlz2_interval,ls,random_search,hypervolume,0.25,5000,13,100,2393,0,False,4.61591319043727
dtlz2_interval,ls,random_search,spread,0.25,5000,14,100,2378,0,False,4.136265879038285
dtlz2_interval,ls,random_search,hypervolume,0.25,5000,14,100,2378,0,False,4.39605398965213
dtlz2_interval,ls,random_search,spread,0.25,5000,15,100,2380,0,False,3.8618770352656755
dtlz2_interval,ls,random_search,hypervolume,0.25,5000,15,100,2380,0,False,4.759779848069539
dtlz2_interval,ls,nsga2,spread,0.25,5000,11,100,100,0,False,5.472874067759526
dtlz2_interval,ls,nsga2,hypervolume,0.25,5000,11,100,100,0,False,4.780607393077734
dtlz2_interval,ls,nsga2,spread,0.25,5000,12,100,100,0,False,5.385294615370673
dtlz2_interval,ls,nsga2,hypervolume,0.25,5000,12,100,100,0,False,4.571790031455347
dtlz2_interval,ls,nsga2,spread,0.25,5000,13,100,100,0,False,5.568213917130995
dtlz2_interval,ls,nsga2,hypervolume,0.25,5000,13,100,100,0,False,4.591122341047111
dtlz2_interval,ls,nsga2,spread,0.25,5000,14,100,100,0,False,5.3952753425852915
dtlz2_interval,ls,nsga2,hypervolume,0.25,5000,14,100,100,0,False,4.593232819032013
dtlz2_interval,ls,nsga2,spread,0.25,5000,15,100,100,0,False,5.3286196257506315
dtlz2_interval,ls,nsga2,hypervolume,0.25,5000,15,100,100,0,False,4.919906383861011
dtlz2_interval,ls,mopso,spread,0.25,5000,11,100,200,0,False,4.6495513560754755
dtlz2_interval,ls,mopso,hypervolume,0.25,5000,11,100,200,0,False,5.010394454273193
dtlz2_interval,ls,mopso,spread,0.25,5000,12,100,200,0,False,4.5076611711195635
dtlz2_interval,ls,mopso,hypervolume,0.25,5000,12,100,200,0,False,5.028072611774878
dtlz2_interval,ls,mopso,spread,0.25,5000,13,100,200,0,False,4.166796531352065
dtlz2_interval,ls,mopso,hypervolume,0.25,5000,13,100,200,0,False,4.488165592311521
dtlz2_interval,ls,mopso,spread,0.25,5000,14,100,200,0,False,4.657414341306952
dtlz2_interval,ls,mopso,hypervolume,0.25,5000,14,100,200,0,False,4.426671489684882
dtlz2_interval,ls,mopso,spread,0.25,5000,15,100,200,0,False,4.1254325560307965
dtlz2_interval,ls,mopso,hypervolume,0.25,5000,15,100,200,0,False,4.606696563152355
dtlz2_interval,cw,random_search,spread,0.25,5000,11,100,1702,0,False,3.9189762080164456
dtlz2_interval,cw,random_search,hypervolume,0.25,5000,11,100,1702,0,False,0.45016750599988514
dtlz2_interval,cw,random_search,spread,0.25,5000,12,100,1857,0,False,3.642083452626447
dtlz2_interval,cw,random_search,hypervolume,0.25,5000,12,100,1857,0,False,0.4161252799591453
dtlz2_interval,cw,random_search,spread,0.25,5000,13,100,1838,0,False,3.47720247755069
dtlz2_interval,cw,random_search,hypervolume,0.25,5000,13,100,1838,0,False,0.43693435659610463
dtlz2_interval,cw,random_search,spread,0.25,5000,14,100,1743,0,False,3.585662138436683
