problem,solver,phi_a,phi_b,status,metric,eps,n_evals,seed,cardinality_a,cardinality_b,delta,containment_violations,value
dtlz2_interval,random_search_noise_floor,lu,lu,finding,coverage_b_in_a,0.0,5000,11,159,172,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,overlap,0.0,5000,11,159,172,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,overlap_jaccard,0.0,5000,11,159,172,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,coverage_a_in_b,0.0,5000,12,172,150,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,coverage_b_in_a,0.0,5000,12,172,150,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,overlap,0.0,5000,12,172,150,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,overlap_jaccard,0.0,5000,12,172,150,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,coverage_a_in_b,0.0,5000,13,150,146,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,coverage_b_in_a,0.0,5000,13,150,146,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,overlap,0.0,5000,13,150,146,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,overlap_jaccard,0.0,5000,13,150,146,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,coverage_a_in_b,0.0,5000,14,146,128,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,coverage_b_in_a,0.0,5000,14,146,128,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,overlap,0.0,5000,14,146,128,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,overlap_jaccard,0.0,5000,14,146,128,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,coverage_a_in_b,0.0,5000,15,128,159,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,coverage_b_in_a,0.0,5000,15,128,159,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,overlap,0.0,5000,15,128,159,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,lu,lu,finding,overlap_jaccard,0.0,5000,15,128,159,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,coverage_a_in_b,0.0,5000,11,159,172,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,coverage_b_in_a,0.0,5000,11,159,172,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,overlap,0.0,5000,11,159,172,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,overlap_jaccard,0.0,5000,11,159,172,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,coverage_a_in_b,0.0,5000,12,172,150,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,coverage_b_in_a,0.0,5000,12,172,150,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,overlap,0.0,5000,12,172,150,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,overlap_jaccard,0.0,5000,12,172,150,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,coverage_a_in_b,0.0,5000,13,150,146,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,coverage_b_in_a,0.0,5000,13,150,146,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,overlap,0.0,5000,13,150,146,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,overlap_jaccard,0.0,5000,13,150,146,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,coverage_a_in_b,0.0,5000,14,146,128,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,coverage_b_in_a,0.0,5000,14,146,128,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,overlap,0.0,5000,14,146,128,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,overlap_jaccard,0.0,5000,14,146,128,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,coverage_a_in_b,0.0,5000,15,128,159,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,coverage_b_in_a,0.0,5000,15,128,159,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,overlap,0.0,5000,15,128,159,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,ls,ls,finding,overlap_jaccard,0.0,5000,15,128,159,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,coverage_a_in_b,0.0,5000,11,159,172,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,coverage_b_in_a,0.0,5000,11,159,172,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,overlap,0.0,5000,11,159,172,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,overlap_jaccard,0.0,5000,11,159,172,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,coverage_a_in_b,0.0,5000,12,172,150,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,coverage_b_in_a,0.0,5000,12,172,150,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,overlap,0.0,5000,12,172,150,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,overlap_jaccard,0.0,5000,12,172,150,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,coverage_a_in_b,0.0,5000,13,150,146,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,coverage_b_in_a,0.0,5000,13,150,146,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,overlap,0.0,5000,13,150,146,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,overlap_jaccard,0.0,5000,13,150,146,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,coverage_a_in_b,0.0,5000,14,146,128,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,coverage_b_in_a,0.0,5000,14,146,128,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,overlap,0.0,5000,14,146,128,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,overlap_jaccard,0.0,5000,14,146,128,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,coverage_a_in_b,0.0,5000,15,128,159,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,coverage_b_in_a,0.0,5000,15,128,159,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,overlap,0.0,5000,15,128,159,0.17320508075688773,,0.0
dtlz2_interval,random_search_noise_floor,cw,cw,finding,overlap_jaccard,0.0,5000,15,128,159,0.17320508075688773,,0.0
dtlz2_interval,random_search,lu,ls,check,hausdorff_a_to_b,0.05,5000,11,313,1850,0.17320508075688773,0,0.0
dtlz2_interval,random_search,lu,ls,check,hausdorff_b_to_a,0.05,5000,11,313,1850,0.17320508075688773,0,1.058183616673681
dtlz2_interval,random_search,lu,ls,check,hausdorff_symmetric,0.05,5000,11,313,1850,0.17320508075688773,0,1.058183616673681
dtlz2_interval,random_search,lu,ls,check,coverage_a_in_b,0.05,5000,11,313,1850,0.17320508075688773,0,1.0
dtlz2_interval,random_search,lu,ls,check,coverage_b_in_a,0.05,5000,11,313,1850,0.17320508075688773,0,0.16918918918918918
dtlz2_interval,random_search,lu,ls,check,overlap,0.05,5000,11,313,1850,0.17320508075688773,0,0.28941285251964866
dtlz2_interval,random_search,lu,ls,check,overlap_jaccard,0.05,5000,11,313,1850,0.17320508075688773,0,0.1691891891891892
dtlz2_interval,random_search,lu,ls,check,cross_a_under_b,0.05,5000,11,313,1850,0.17320508075688773,0,1.0
dtlz2_interval,random_search,lu,ls,check,cross_b_under_a,0.05,5000,11,313,1850,0.17320508075688773,0,0.16918918918918918
dtlz2_interval,random_search,lu,cw,finding,hausdorff_a_to_b,0.05,5000,11,313,1702,0.17320508075688773,,0.8465277176042392
dtlz2_interval,random_search,lu,cw,finding,hausdorff_b_to_a,0.05,5000,11,313,1702,0.17320508075688773,,1.058183616673681
dtlz2_interval,random_search,lu,cw,finding,hausdorff_symmetric,0.05,5000,11,313,1702,0.17320508075688773,,1.058183616673681
dtlz2_interval,random_search,lu,cw,finding,coverage_a_in_b,0.05,5000,11,313,1702,0.17320508075688773,,0.8785942492012779
dtlz2_interval,random_search,lu,cw,finding,coverage_b_in_a,0.05,5000,11,313,1702,0.17320508075688773,,0.16157461809635723
dtlz2_interval,random_search,lu,cw,finding,overlap,0.05,5000,11,313,1702,0.17320508075688773,,0.2729528535980149
dtlz2_interval,random_search,lu,cw,finding,overlap_jaccard,0.05,5000,11,313,1702,0.17320508075688773,,0.15804597701149428
dtlz2_interval,random_search,lu,cw,finding,cross_a_under_b,0.05,5000,11,313,1702,0.17320508075688773,,0.8785942492012779
dtlz2_interval,random_search,lu,cw,finding,cross_b_under_a,0.05,5000,11,313,1702,0.17320508075688773,,0.16157461809635723
dtlz2_interval,random_search,ls,cw,check,hausdorff_a_to_b,0.05,5000,11,1850,1702,0.17320508075688773,0,0.8709386574586468
dtlz2_interval,random_search,ls,cw,check,hausdorff_b_to_a,0.05,5000,11,1850,1702,0.17320508075688773,0,0.0
dtlz2_interval,random_search,ls,cw,check,hausdorff_symmetric,0.05,5000,11,1850,1702,0.17320508075688773,0,0.8709386574586468
dtlz2_interval,random_search,ls,cw,check,coverage_a_in_b,0.05,5000,11,1850,1702,0.17320508075688773,0,0.92
dtlz2_interval,random_search,ls,cw,check,coverage_b_in_a,0.05,5000,11,1850,1702,0.17320508075688773,0,1.0
dtlz2_interval,random_search,ls,cw,check,overlap,0.05,5000,11,1850,1702,0.17320508075688773,0,0.9583333333333334
dtlz2_interval,random_search,ls,cw,check,overlap_jaccard,0.05,5000,11,1850,1702,0.17320508075688773,0,0.9200000000000002
dtlz2_interval,random_search,ls,cw,check,cross_a_under_b,0.05,5000,11,1850,1702,0.17320508075688773,0,0.92
dtlz2_interval,random_search,ls,cw,check,cross_b_under_a,0.05,5000,11,1850,1702,0.17320508075688773,0,1.0
dtlz2_interval,random_search,lu,ls,check,hausdorff_a_to_b,0.05,5000,12,295,2013,0.17320508075688773,0,0.0
dtlz2_interval,random_search,lu,ls,check,hausdorff_b_to_a,0.05,5000,12,295,2013,0.17320508075688773,0,1.096711666702753
dtlz2_interval,random_search,lu,ls,check,hausdorff_symmetric,0.05,5000,12,295,2013,0.17320508075688773,0,1.096711666702753
dtlz2_interval,random_search,lu,ls,check,coverage_a_in_b,0.05,5000,12,295,2013,0.17320508075688773,0,1.0
dtlz2_interval,random_search,lu,ls,check,coverage_b_in_a,0.05,5000,12,295,2013,0.17320508075688773,0,0.14654744162940883
dtlz2_interval,random_search,lu,ls,check,overlap,0.05,5000,12,295,2013,0.17320508075688773,0,0.255632582322357
dtlz2_interval,random_search,lu,ls,check,overlap_jaccard,0.05,5000,12,295,2013,0.17320508075688773,0,0.14654744162940886
dtlz2_interval,random_search,lu,ls,check,cross_a_under_b,0.05,5000,12,295,2013,0.17320508075688773,0,1.0
dtlz2_interval,random_search,lu,ls,check,cross_b_under_a,0.05,5000,12,295,2013,0.17320508075688773,0,0.14654744162940883
dtlz2_interval,random_search,lu,cw,finding,hausdorff_a_to_b,0.05,5000,12,295,1857,0.17320508075688773,,0.8547560546051786
dtlz2_interval,random_search,lu,cw,finding,hausdorff_b_to_a,0.05,5000,12,295,1857,0.17320508075688773,,1.096711666702753
dtlz2_interval,random_search,lu,cw,finding,hausdorff_symmetric,0.05,5000,12,295,1857,0.17320508075688773,,1.096711666702753
dtlz2_interval,random_search,lu,cw,finding,coverage_a_in_b,0.05,5000,12,295,1857,0.17320508075688773,,0.9084745762711864
dtlz2_interval,random_search,lu,cw,finding,coverage_b_in_a,0.05,5000,12,295,1857,0.17320508075688773,,0.14431879375336565
dtlz2_interval,random_search,lu,cw,finding,overlap,0.05,5000,12,295,1857,0.17320508075688773,,0.24907063197026022
dtlz2_interval,random_search,lu,cw,finding,overlap_jaccard,0.05,5000,12,295,1857,0.17320508075688773,,0.14225053078556263
dtlz2_interval,random_search,lu,cw,finding,cross_a_under_b,0.05,5000,12,295,1857,0.17320508075688773,,0.9084745762711864
dtlz2_interval,random_search,lu,cw,finding,cross_b_under_a,0.05,5000,12,295,1857,0.17320508075688773,,0.14431879375336565
dtlz2_interval,random_search,ls,cw,check,hausdorff_a_to_b,0.05,5000,12,2013,1857,0.17320508075688773,0,0.8547560546051786
dtlz2_interval,random_search,ls,cw,check,hausdorff_b_to_a,0.05,5000,12,2013,1857,0.17320508075688773,0,0.0
dtlz2_interval,random_search,ls,cw,check,hausdorff_symmetric,0.05,5000,12,2013,1857,0.17320508075688773,0,0.8547560546051786
dtlz2_interval,random_search,ls,cw,check,coverage_a_in_b,0.05,5000,12,2013,1857,0.17320508075688773,0,0.9225037257824144
dtlz2_interval,random_search,ls,cw,check,coverage_b_in_a,0.05,5000,12,2013,1857,0.17320508075688773,0,1.0
dtlz2_interval,random_search,ls,cw,check,overlap,0.05,5000,12,2013,1857,0.17320508075688773,0,0.9596899224806201
dtlz2_interval,random_search,ls,cw,check,overlap_jaccard,0.05,5000,12,2013,1857,0.17320508075688773,0,0.9225037257824142
dtlz2_interval,random_search,ls,cw,check,cross_a_under_b,0.05,5000,12,2013,1857,0.17320508075688773,0,0.9225037257824144
dtlz2_interval,random_search,ls,cw,check,cross_b_under_a,0.05,5000,12,2013,1857,0.17320508075688773,0,1.0
dtlz2_interval,random_search,lu,ls,check,hausdorff_a_to_b,0.05,5000,13,277,1968,0.17320508075688773,0,0.0
dtlz2_interval,random_search,lu,ls,check,hausdorff_b_to_a,0.05,5000,13,277,1968,0.17320508075688773,0,1.0599316492955182
dtlz2_interval,random_search,lu,ls,check,hausdorff_symmetric,0.05,5000,13,277,1968,0.17320508075688773,0,1.0599316492955182
dtlz2_interval,random_search,lu,ls,check,coverage_a_in_b,0.05,5000,13,277,1968,0.17320508075688773,0,1.0
dtlz2_interval,random_search,lu,ls,check,coverage_b_in_a,0.05,5000,13,277,1968,0.17320508075688773,0,0.1407520325203252
dtlz2_interval,random_search,lu,ls,check,overlap,0.05,5000,13,277,1968,0.17320508075688773,0,0.2467706013363029
dtlz2_interval,random_search,lu,ls,check,overlap_jaccard,0.05,5000,13,277,1968,0.17320508075688773,0,0.1407520325203252
dtlz2_interval,random_search,lu,ls,check,cross_a_under_b,0.05,5000,13,277,1968,0.17320508075688773,0,1.0
dtlz2_interval,random_search,lu,ls,check,cross_b_under_a,0.05,5000,13,277,1968,0.17320508075688773,0,0.1407520325203252
dtlz2_interval,random_search,lu,cw,finding,hausdorff_a_to_b,0.05,5000,13,277,1838,0.17320508075688773,,0.9303044505215141
dtlz2_interval,random_search,lu,cw,finding,hausdorff_b_to_a,0.05,5000,13,277,1838,0.17320508075688773,,1.0599316492955182
dtlz2_interval,random_search,lu,cw,finding,hausdorff_symmetric,0.05,5000,13,277,1838,0.17320508075688773,,1.0599316492955182
dtlz2_interval,random_search,lu,cw,finding,coverage_a_in_b,0.05,5000,13,277,1838,0.17320508075688773,,0.9169675090252708
dtlz2_interval,random_search,lu,cw,finding,coverage_b_in_a,0.05,5000,13,277,1838,0.17320508075688773,,0.1381936887921654
dtlz2_interval,random_search,lu,cw,finding,overlap,0.05,5000,13,277,1838,0.17320508075688773,,0.2401891252955083
dtlz2_interval,random_search,lu,cw,finding,overlap_jaccard,0.05,5000,13,277,1838,0.17320508075688773,,0.13648576034390114
dtlz2_interval,random_search,lu,cw,finding,cross_a_under_b,0.05,5000,13,277,1838,0.17320508075688773,,0.9169675090252708
dtlz2_interval,random_search,lu,cw,finding,cross_b_under_a,0.05,5000,13,277,1838,0.17320508075688773,,0.1381936887921654
dtlz2_interval,random_search,ls,cw,check,hausdorff_a_to_b,0.05,5000,13,1968,1838,0.17320508075688773,0,0.9303044505215141
dtlz2_interval,random_search,ls,cw,check,hausdorff_b_to_a,0.05,5000,13,1968,1838,0.17320508075688773,0,0.0
dtlz2_interval,random_search,ls,cw,check,hausdorff_symmetric,0.05,5000,13,1968,1838,0.17320508075688773,0,0.9303044505215141
dtlz2_interval,random_search,ls,cw,check,coverage_a_in_b,0.05,5000,13,1968,1838,0.17320508075688773,0,0.9339430894308943
dtlz2_interval,random_search,ls,cw,check,coverage_b_in_a,0.05,5000,13,1968,1838,0.17320508075688773,0,1.0
dtlz2_interval,random_search,ls,cw,check,overlap,0.05,5000,13,1968,1838,0.17320508075688773,0,0.9658434051497635
dtlz2_interval,random_search,ls,cw,check,overlap_jaccard,0.05,5000,13,1968,1838,0.17320508075688773,0,0.9339430894308943
dtlz2_interval,random_search,ls,cw,check,cross_a_under_b,0.05,5000,13,1968,1838,0.17320508075688773,0,0.9339430894308943
dtlz2_interval,random_search,ls,cw,check,cross_b_under_a,0.05,5000,13,1968,1838,0.17320508075688773,0,1.0
dtlz2_interval,random_search,lu,ls,check,hausdorff_a_to_b,0.05,5000,14,278,1907,0.17320508075688773,0,0.0
dtlz2_interval,random_search,lu,ls,check,hausdorff_b_to_a,0.05,5000,14,278,1907,0.17320508075688773,0,1.0434364610231566
dtlz2_interval,random_search,lu,ls,check,hausdorff_symmetric,0.05,5000,14,278,1907,0.17320508075688773,0,1.0434364610231566
dtlz2_interval,random_search,lu,ls,check,coverage_a_in_b,0.05,5000,14,278,1907,0.17320508075688773,0,1.0
dtlz2_interval,random_search,lu,ls,check,coverage_b_in_a,0.05,5000,14,278,1907,0.17320508075688773,0,0.1457787100157315
dtlz2_interval,random_search,lu,ls,check,overlap,0.05,5000,14,278,1907,0.17320508075688773,0,0.25446224256292904
dtlz2_interval,random_search,lu,ls,check,overlap_jaccard,0.05,5000,14,278,1907,0.17320508075688773,0,0.1457787100157315
dtlz2_interval,random_search,lu,ls,check,cross_a_under_b,0.05,5000,14,278,1907,0.17320508075688773,0,1.0
dtlz2_interval,random_search,lu,ls,check,cross_b_under_a,0.05,5000,14,278,1907,0.17320508075688773,0,0.1457787100157315
dtlz2_interval,random_search,lu,cw,finding,hausdorff_a_to_b,0.05,5000,14,278,1743,0.17320508075688773,,0.8442078812437158
dtlz2_interval,random_search,lu,cw,finding,hausdorff_b_to_a,0.05,5000,14,278,1743,0.17320508075688773,,1.0434364610231566
dtlz2_interval,random_search,lu,cw,finding,hausdorff_symmetric,0.05,5000,14,278,1743,0.17320508075688773,,1.0434364610231566
dtlz2_interval,random_search,lu,cw,finding,coverage_a_in_b,0.05,5000,14,278,1743,0.17320508075688773,,0.8669064748201439
dtlz2_interval,random_search,lu,cw,finding,coverage_b_in_a,0.05,5000,14,278,1743,0.17320508075688773,,0.13826735513482502
dtlz2_interval,random_search,lu,cw,finding,overlap,0.05,5000,14,278,1743,0.17320508075688773,,0.23849579416130628
dtlz2_interval,random_search,lu,cw,finding,overlap_jaccard,0.05,5000,14,278,1743,0.17320508075688773,,0.1353932584269663
dtlz2_interval,random_search,lu,cw,finding,cross_a_under_b,0.05,5000,14,278,1743,0.17320508075688773,,0.8669064748201439
dtlz2_interval,random_search,lu,cw,finding,cross_b_under_a,0.05,5000,14,278,1743,0.17320508075688773,,0.13941480206540446
dtlz2_interval,random_search,ls,cw,check,hausdorff_a_to_b,0.05,5000,14,1907,1743,0.17320508075688773,0,0.84571409443987
dtlz2_interval,random_search,ls,cw,check,hausdorff_b_to_a,0.05,5000,14,1907,1743,0.17320508075688773,0,0.0
dtlz2_interval,random_search,ls,cw,check,hausdorff_symmetric,0.05,5000,14,1907,1743,0.17320508075688773,0,0.84571409443987
dtlz2_interval,random_search,ls,cw,check,coverage_a_in_b,0.05,5000,14,1907,1743,0.17320508075688773,0,0.9140010487676979
dtlz2_interval,random_search,ls,cw,check,coverage_b_in_a,0.05,5000,14,1907,1743,0.17320508075688773,0,1.0
dtlz2_interval,random_search,ls,cw,check,overlap,0.05,5000,14,1907,1743,0.17320508075688773,0,0.955068493150685
dtlz2_interval,random_search,ls,cw,check,overlap_jaccard,0.05,5000,14,1907,1743,0.17320508075688773,0,0.914001048767698
dtlz2_interval,random_search,ls,cw,check,cross_a_under_b,0.05,5000,14,1907,1743,0.17320508075688773,0,0.9140010487676979
dtlz2_interval,random_search,ls,cw,check,cross_b_under_a,0.05,5000,14,1907,1743,0.17320508075688773,0,1.0
dtlz2_interval,random_search,lu,ls,check,hausdorff_a_to_b,0.05,5000,15,244,1954,0.17320508075688773,0,0.0
dtlz2_interval,random_search,lu,ls,check,hausdorff_b_to_a,0.05,5000,15,244,1954,0.17320508075688773,0,1.153413731868667
dtlz2_interval,random_search,lu,ls,check,hausdorff_symmetric,0.05,5000,15,244,1954,0.17320508075688773,0,1.153413731868667
dtlz2_interval,random_search,lu,ls,check,coverage_a_in_b,0.05,5000,15,244,1954,0.17320508075688773,0,1.0
dtlz2_interval,random_search,lu,ls,check,coverage_b_in_a,0.05,5000,15,244,1954,0.17320508075688773,0,0.12487205731832139
dtlz2_interval,random_search,lu,ls,check,overlap,0.05,5000,15,244,1954,0.17320508075688773,0,0.22202001819836215
dtlz2_interval,random_search,lu,ls,check,overlap_jaccard,0.05,5000,15,244,1954,0.17320508075688773,0,0.12487205731832138
dtlz2_interval,random_search,lu,ls,check,cross_a_under_b,0.05,5000,15,244,1954,0.17320508075688773,0,1.0
dtlz2_interval,random_search,lu,ls,check,cross_b_under_a,0.05,5000,15,244,1954,0.17320508075688773,0,0.12487205731832139
dtlz2_interval,random_search,lu,cw,finding,hausdorff_a_to_b,0.05,5000,15,244,1813,0.17320508075688773,,0.8745448944804048
dtlz2_interval,random_search,lu,cw,finding,hausdorff_b_to_a,0.05,5000,15,244,1813,0.17320508075688773,,1.153413731868667
dtlz2_interval,random_search,lu,cw,finding,hausdorff_symmetric,0.05,5000,15,244,1813,0.17320508075688773,,1.153413731868667
dtlz2_interval,random_search,lu,cw,finding,coverage_a_in_b,0.05,5000,15,244,1813,0.17320508075688773,,0.8975409836065574
dtlz2_interval,random_search,lu,cw,finding,coverage_b_in_a,0.05,5000,15,244,1813,0.17320508075688773,,0.12079426365140651
dtlz2_interval,random_search,lu,cw,finding,overlap,0.05,5000,15,244,1813,0.17320508075688773,,0.21293145357316481
dtlz2_interval,random_search,lu,cw,finding,overlap_jaccard,0.05,5000,15,244,1813,0.17320508075688773,,0.11915125136017411
dtlz2_interval,random_search,lu,cw,finding,cross_a_under_b,0.05,5000,15,244,1813,0.17320508075688773,,0.8975409836065574
dtlz2_interval,random_search,lu,cw,finding,cross_b_under_a,0.05,5000,15,244,1813,0.17320508075688773,,0.12079426365140651
dtlz2_interval,random_search,ls,cw,check,hausdorff_a_to_b,0.05,5000,15,1954,1813,0.17320508075688773,0,0.8964471428393634
dtlz2_interval,random_search,ls,cw,check,hausdorff_b_to_a,0.05,5000,15,1954,1813,0.17320508075688773,0,0.0
dtlz2_interval,random_search,ls,cw,check,hausdorff_symmetric,0.05,5000,15,1954,1813,0.17320508075688773,0,0.8964471428393634
dtlz2_interval,random_search,ls,cw,check,coverage_a_in_b,0.05,5000,15,1954,1813,0.17320508075688773,0,0.9278403275332651
dtlz2_interval,random_search,ls,cw,check,coverage_b_in_a,0.05,5000,15,1954,1813,0.17320508075688773,0,1.0
dtlz2_interval,random_search,ls,cw,check,overlap,0.05,5000,15,1954,1813,0.17320508075688773,0,0.9625696840987523
dtlz2_interval,random_search,ls,cw,check,overlap_jaccard,0.05,5000,15,1954,1813,0.17320508075688773,0,0.9278403275332651
dtlz2_interval,random_search,ls,cw,check,cross_a_under_b,0.05,5000,15,1954,1813,0.17320508075688773,0,0.9278403275332651
dtlz2_interval,random_search,ls,cw,check,cross_b_under_a,0.05,5000,15,1954,1813,0.17320508075688773,0,1.0
dtlz2_interval,random_search,lu,ls,check,coverage_a_in_b,0.05,5000,11,313,1850,0.0,,1.0
dtlz2_interval,random_search,lu,ls,check,coverage_b_in_a,0.05,5000,11,313,1850,0.0,,0.16918918918918918
dtlz2_interval,random_search,lu,ls,check,overlap,0.05,5000,11,313,1850,0.0,,0.28941285251964866
dtlz2_interval,random_search,lu,ls,check,overlap_jaccard,0.05,5000,11,313,1850,0.0,,0.1691891891891892
dtlz2_interval,random_search,lu,cw,finding,coverage_a_in_b,0.05,5000,11,313,1702,0.0,,0.8785942492012779
dtlz2_interval,random_search,lu,cw,finding,coverage_b_in_a,0.05,5000,11,313,1702,0.0,,0.16157461809635723
dtlz2_interval,random_search,lu,cw,finding,overlap,0.05,5000,11,313,1702,0.0,,0.2729528535980149
dtlz2_interval,random_search,lu,cw,finding,overlap_jaccard,0.05,5000,11,313,1702,0.0,,0.15804597701149428
dtlz2_interval,random_search,ls,cw,check,coverage_a_in_b,0.05,5000,11,1850,1702,0.0,,0.92
dtlz2_interval,random_search,ls,cw,check,coverage_b_in_a,0.05,5000,11,1850,1702,0.0,,1.0
dtlz2_interval,random_search,ls,cw,check,overlap,0.05,5000,11,1850,1702,0.0,,0.9583333333333334
dtlz2_interval,random_search,ls,cw,check,overlap_jaccard,0.05,5000,11,1850,1702,0.0,,0.9200000000000002
dtlz2_interval,random_search,lu,ls,check,coverage_a_in_b,0.05,5000,12,295,2013,0.0,,1.0
dtlz2_interval,random_search,lu,ls,check,coverage_b_in_a,0.05,5000,12,295,2013,0.0,,0.14654744162940883
dtlz2_interval,random_search,lu,ls,check,overlap,0.05,5000,12,295,2013,0.0,,0.255632582322357
dtlz2_interval,random_search,lu,ls,check,overlap_jaccard,0.05,5000,12,295,2013,0.0,,0.14654744162940886
dtlz2_interval,random_search,lu,cw,finding,coverage_a_in_b,0.05,5000,12,295,1857,0.0,,0.9084745762711864
dtlz2_interval,random_search,lu,cw,finding,coverage_b_in_a,0.05,5000,12,295,1857,0.0,,0.14431879375336565
dtlz2_interval,random_search,lu,cw,finding,overlap,0.05,5000,12,295,1857,0.0,,0.24907063197026022
dtlz2_interval,random_search,lu,cw,finding,overlap_jaccard,0.05,5000,12,295,1857,0.0,,0.14225053078556263
dtlz2_interval,random_search,ls,cw,check,coverage_a_in_b,0.05,5000,12,2013,1857,0.0,,0.9225037257824144
dtlz2_interval,random_search,ls,cw,check,coverage_b_in_a,0.05,5000,12,2013,1857,0.0,,1.0
dtlz2_interval,random_search,ls,cw,check,overlap,0.05,5000,12,2013,1857,0.0,,0.9596899224806201
dtlz2_interval,random_search,ls,cw,check,overlap_jaccard,0.05,5000,12,2013,1857,0.0,,0.9225037257824142
dtlz2_interval,random_search,lu,ls,check,coverage_a_in_b,0.05,5000,13,277,1968,0.0,,1.0
dtlz2_interval,random_search,lu,ls,check,coverage_b_in_a,0.05,5000,13,277,1968,0.0,,0.1407520325203252
dtlz2_interval,random_search,lu,ls,check,overlap,0.05,5000,13,277,1968,0.0,,0.2467706013363029
dtlz2_interval,random_search,lu,ls,check,overlap_jaccard,0.05,5000,13,277,1968,0.0,,0.1407520325203252
