problem,phi,metric,eps,n_evals,seed,delta_box_fraction,delta,box_scale,cardinality_a,cardinality_b,value
zdt1_interval,lu,coverage_a_in_b,0.25,5000,11,0.5,2.7386127875258306,5.477225575051661,53,50,1.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,11,0.5,2.7386127875258306,5.477225575051661,53,50,1.0
zdt1_interval,lu,coverage_a_in_b,0.25,5000,12,0.05,0.2738612787525831,5.477225575051661,50,59,0.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,12,0.05,0.2738612787525831,5.477225575051661,50,59,0.0
zdt1_interval,lu,coverage_a_in_b,0.25,5000,12,0.1,0.5477225575051662,5.477225575051661,50,59,0.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,12,0.1,0.5477225575051662,5.477225575051661,50,59,0.0
zdt1_interval,lu,coverage_a_in_b,0.25,5000,12,0.2,1.0954451150103324,5.477225575051661,50,59,0.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,12,0.2,1.0954451150103324,5.477225575051661,50,59,0.0
zdt1_interval,lu,coverage_a_in_b,0.25,5000,12,0.3,1.6431676725154982,5.477225575051661,50,59,0.48
zdt1_interval,lu,coverage_b_in_a,0.25,5000,12,0.3,1.6431676725154982,5.477225575051661,50,59,0.3898305084745763
zdt1_interval,lu,coverage_a_in_b,0.25,5000,12,0.5,2.7386127875258306,5.477225575051661,50,59,1.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,12,0.5,2.7386127875258306,5.477225575051661,50,59,1.0
zdt1_interval,lu,coverage_a_in_b,0.25,5000,13,0.05,0.2738612787525831,5.477225575051661,59,59,0.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,13,0.05,0.2738612787525831,5.477225575051661,59,59,0.0
zdt1_interval,lu,coverage_a_in_b,0.25,5000,13,0.1,0.5477225575051662,5.477225575051661,59,59,0.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,13,0.1,0.5477225575051662,5.477225575051661,59,59,0.0
zdt1_interval,lu,coverage_a_in_b,0.25,5000,13,0.2,1.0954451150103324,5.477225575051661,59,59,0.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,13,0.2,1.0954451150103324,5.477225575051661,59,59,0.0
zdt1_interval,lu,coverage_a_in_b,0.25,5000,13,0.3,1.6431676725154982,5.477225575051661,59,59,0.3898305084745763
zdt1_interval,lu,coverage_b_in_a,0.25,5000,13,0.3,1.6431676725154982,5.477225575051661,59,59,0.423728813559322
zdt1_interval,lu,coverage_a_in_b,0.25,5000,13,0.5,2.7386127875258306,5.477225575051661,59,59,1.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,13,0.5,2.7386127875258306,5.477225575051661,59,59,1.0
zdt1_interval,lu,coverage_a_in_b,0.25,5000,14,0.05,0.2738612787525831,5.477225575051661,59,41,0.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,14,0.05,0.2738612787525831,5.477225575051661,59,41,0.0
zdt1_interval,lu,coverage_a_in_b,0.25,5000,14,0.1,0.5477225575051662,5.477225575051661,59,41,0.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,14,0.1,0.5477225575051662,5.477225575051661,59,41,0.0
zdt1_interval,lu,coverage_a_in_b,0.25,5000,14,0.2,1.0954451150103324,5.477225575051661,59,41,0.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,14,0.2,1.0954451150103324,5.477225575051661,59,41,0.0
zdt1_interval,lu,coverage_a_in_b,0.25,5000,14,0.3,1.6431676725154982,5.477225575051661,59,41,0.4745762711864407
zdt1_interval,lu,coverage_b_in_a,0.25,5000,14,0.3,1.6431676725154982,5.477225575051661,59,41,0.5365853658536586
zdt1_interval,lu,coverage_a_in_b,0.25,5000,14,0.5,2.7386127875258306,5.477225575051661,59,41,1.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,14,0.5,2.7386127875258306,5.477225575051661,59,41,1.0
zdt1_interval,lu,coverage_a_in_b,0.25,5000,15,0.05,0.2738612787525831,5.477225575051661,41,53,0.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,15,0.05,0.2738612787525831,5.477225575051661,41,53,0.0
zdt1_interval,lu,coverage_a_in_b,0.25,5000,15,0.1,0.5477225575051662,5.477225575051661,41,53,0.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,15,0.1,0.5477225575051662,5.477225575051661,41,53,0.0
zdt1_interval,lu,coverage_a_in_b,0.25,5000,15,0.2,1.0954451150103324,5.477225575051661,41,53,0.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,15,0.2,1.0954451150103324,5.477225575051661,41,53,0.0
zdt1_interval,lu,coverage_a_in_b,0.25,5000,15,0.3,1.6431676725154982,5.477225575051661,41,53,0.5365853658536586
zdt1_interval,lu,coverage_b_in_a,0.25,5000,15,0.3,1.6431676725154982,5.477225575051661,41,53,0.37735849056603776
zdt1_interval,lu,coverage_a_in_b,0.25,5000,15,0.5,2.7386127875258306,5.477225575051661,41,53,1.0
zdt1_interval,lu,coverage_b_in_a,0.25,5000,15,0.5,2.7386127875258306,5.477225575051661,41,53,1.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,11,0.05,0.2738612787525831,5.477225575051661,352,328,0.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,11,0.05,0.2738612787525831,5.477225575051661,352,328,0.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,11,0.1,0.5477225575051662,5.477225575051661,352,328,0.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,11,0.1,0.5477225575051662,5.477225575051661,352,328,0.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,11,0.2,1.0954451150103324,5.477225575051661,352,328,0.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,11,0.2,1.0954451150103324,5.477225575051661,352,328,0.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,11,0.3,1.6431676725154982,5.477225575051661,352,328,0.8863636363636364
zdt1_interval,ls,coverage_b_in_a,0.25,5000,11,0.3,1.6431676725154982,5.477225575051661,352,328,0.875
zdt1_interval,ls,coverage_a_in_b,0.25,5000,11,0.5,2.7386127875258306,5.477225575051661,352,328,1.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,11,0.5,2.7386127875258306,5.477225575051661,352,328,1.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,12,0.05,0.2738612787525831,5.477225575051661,328,323,0.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,12,0.05,0.2738612787525831,5.477225575051661,328,323,0.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,12,0.1,0.5477225575051662,5.477225575051661,328,323,0.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,12,0.1,0.5477225575051662,5.477225575051661,328,323,0.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,12,0.2,1.0954451150103324,5.477225575051661,328,323,0.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,12,0.2,1.0954451150103324,5.477225575051661,328,323,0.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,12,0.3,1.6431676725154982,5.477225575051661,328,323,0.8932926829268293
zdt1_interval,ls,coverage_b_in_a,0.25,5000,12,0.3,1.6431676725154982,5.477225575051661,328,323,0.9071207430340558
zdt1_interval,ls,coverage_a_in_b,0.25,5000,12,0.5,2.7386127875258306,5.477225575051661,328,323,1.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,12,0.5,2.7386127875258306,5.477225575051661,328,323,1.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,13,0.05,0.2738612787525831,5.477225575051661,323,304,0.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,13,0.05,0.2738612787525831,5.477225575051661,323,304,0.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,13,0.1,0.5477225575051662,5.477225575051661,323,304,0.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,13,0.1,0.5477225575051662,5.477225575051661,323,304,0.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,13,0.2,1.0954451150103324,5.477225575051661,323,304,0.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,13,0.2,1.0954451150103324,5.477225575051661,323,304,0.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,13,0.3,1.6431676725154982,5.477225575051661,323,304,0.8885448916408669
zdt1_interval,ls,coverage_b_in_a,0.25,5000,13,0.3,1.6431676725154982,5.477225575051661,323,304,0.8914473684210527
zdt1_interval,ls,coverage_a_in_b,0.25,5000,13,0.5,2.7386127875258306,5.477225575051661,323,304,1.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,13,0.5,2.7386127875258306,5.477225575051661,323,304,1.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,14,0.05,0.2738612787525831,5.477225575051661,304,331,0.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,14,0.05,0.2738612787525831,5.477225575051661,304,331,0.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,14,0.1,0.5477225575051662,5.477225575051661,304,331,0.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,14,0.1,0.5477225575051662,5.477225575051661,304,331,0.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,14,0.2,1.0954451150103324,5.477225575051661,304,331,0.006578947368421052
zdt1_interval,ls,coverage_b_in_a,0.25,5000,14,0.2,1.0954451150103324,5.477225575051661,304,331,0.006042296072507553
zdt1_interval,ls,coverage_a_in_b,0.25,5000,14,0.3,1.6431676725154982,5.477225575051661,304,331,0.9046052631578947
zdt1_interval,ls,coverage_b_in_a,0.25,5000,14,0.3,1.6431676725154982,5.477225575051661,304,331,0.879154078549849
zdt1_interval,ls,coverage_a_in_b,0.25,5000,14,0.5,2.7386127875258306,5.477225575051661,304,331,1.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,14,0.5,2.7386127875258306,5.477225575051661,304,331,1.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,15,0.05,0.2738612787525831,5.477225575051661,331,352,0.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,15,0.05,0.2738612787525831,5.477225575051661,331,352,0.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,15,0.1,0.5477225575051662,5.477225575051661,331,352,0.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,15,0.1,0.5477225575051662,5.477225575051661,331,352,0.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,15,0.2,1.0954451150103324,5.477225575051661,331,352,0.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,15,0.2,1.0954451150103324,5.477225575051661,331,352,0.0
zdt1_interval,ls,coverage_a_in_b,0.25,5000,15,0.3,1.6431676725154982,5.477225575051661,331,352,0.8851963746223565
zdt1_interval,ls,coverage_b_in_a,0.25,5000,15,0.3,1.6431676725154982,5.477225575051661,331,352,0.9005681818181818
zdt1_interval,ls,coverage_a_in_b,0.25,5000,15,0.5,2.7386127875258306,5.477225575051661,331,352,1.0
zdt1_interval,ls,coverage_b_in_a,0.25,5000,15,0.5,2.7386127875258306,5.477225575051661,331,352,1.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,11,0.05,0.2738612787525831,5.477225575051661,287,250,0.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,11,0.05,0.2738612787525831,5.477225575051661,287,250,0.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,11,0.1,0.5477225575051662,5.477225575051661,287,250,0.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,11,0.1,0.5477225575051662,5.477225575051661,287,250,0.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,11,0.2,1.0954451150103324,5.477225575051661,287,250,0.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,11,0.2,1.0954451150103324,5.477225575051661,287,250,0.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,11,0.3,1.6431676725154982,5.477225575051661,287,250,0.8850174216027874
zdt1_interval,cw,coverage_b_in_a,0.25,5000,11,0.3,1.6431676725154982,5.477225575051661,287,250,0.892
zdt1_interval,cw,coverage_a_in_b,0.25,5000,11,0.5,2.7386127875258306,5.477225575051661,287,250,1.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,11,0.5,2.7386127875258306,5.477225575051661,287,250,1.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,12,0.05,0.2738612787525831,5.477225575051661,250,257,0.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,12,0.05,0.2738612787525831,5.477225575051661,250,257,0.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,12,0.1,0.5477225575051662,5.477225575051661,250,257,0.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,12,0.1,0.5477225575051662,5.477225575051661,250,257,0.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,12,0.2,1.0954451150103324,5.477225575051661,250,257,0.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,12,0.2,1.0954451150103324,5.477225575051661,250,257,0.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,12,0.3,1.6431676725154982,5.477225575051661,250,257,0.896
zdt1_interval,cw,coverage_b_in_a,0.25,5000,12,0.3,1.6431676725154982,5.477225575051661,250,257,0.8793774319066148
zdt1_interval,cw,coverage_a_in_b,0.25,5000,12,0.5,2.7386127875258306,5.477225575051661,250,257,1.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,12,0.5,2.7386127875258306,5.477225575051661,250,257,1.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,13,0.05,0.2738612787525831,5.477225575051661,257,253,0.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,13,0.05,0.2738612787525831,5.477225575051661,257,253,0.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,13,0.1,0.5477225575051662,5.477225575051661,257,253,0.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,13,0.1,0.5477225575051662,5.477225575051661,257,253,0.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,13,0.2,1.0954451150103324,5.477225575051661,257,253,0.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,13,0.2,1.0954451150103324,5.477225575051661,257,253,0.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,13,0.3,1.6431676725154982,5.477225575051661,257,253,0.914396887159533
zdt1_interval,cw,coverage_b_in_a,0.25,5000,13,0.3,1.6431676725154982,5.477225575051661,257,253,0.8932806324110671
zdt1_interval,cw,coverage_a_in_b,0.25,5000,13,0.5,2.7386127875258306,5.477225575051661,257,253,1.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,13,0.5,2.7386127875258306,5.477225575051661,257,253,1.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,14,0.05,0.2738612787525831,5.477225575051661,253,271,0.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,14,0.05,0.2738612787525831,5.477225575051661,253,271,0.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,14,0.1,0.5477225575051662,5.477225575051661,253,271,0.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,14,0.1,0.5477225575051662,5.477225575051661,253,271,0.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,14,0.2,1.0954451150103324,5.477225575051661,253,271,0.003952569169960474
zdt1_interval,cw,coverage_b_in_a,0.25,5000,14,0.2,1.0954451150103324,5.477225575051661,253,271,0.0036900369003690036
zdt1_interval,cw,coverage_a_in_b,0.25,5000,14,0.3,1.6431676725154982,5.477225575051661,253,271,0.9051383399209486
zdt1_interval,cw,coverage_b_in_a,0.25,5000,14,0.3,1.6431676725154982,5.477225575051661,253,271,0.8819188191881919
zdt1_interval,cw,coverage_a_in_b,0.25,5000,14,0.5,2.7386127875258306,5.477225575051661,253,271,1.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,14,0.5,2.7386127875258306,5.477225575051661,253,271,1.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,15,0.05,0.2738612787525831,5.477225575051661,271,287,0.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,15,0.05,0.2738612787525831,5.477225575051661,271,287,0.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,15,0.1,0.5477225575051662,5.477225575051661,271,287,0.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,15,0.1,0.5477225575051662,5.477225575051661,271,287,0.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,15,0.2,1.0954451150103324,5.477225575051661,271,287,0.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,15,0.2,1.0954451150103324,5.477225575051661,271,287,0.0
zdt1_interval,cw,coverage_a_in_b,0.25,5000,15,0.3,1.6431676725154982,5.477225575051661,271,287,0.8745387453874539
zdt1_interval,cw,coverage_b_in_a,0.25,5000,15,0.3,1.6431676725154982,5.477225575051661,271,287,0.8850174216027874
zdt1_interval,cw,coverage_a_in_b,0.25,5000,15,0.5,2.7386127875258306,5.477225575051661,271,287,1.0
zdt1_interval,cw,coverage_b_in_a,0.25,5000,15,0.5,2.7386127875258306,5.477225575051661,271,287,1.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,11,0.05,0.2738612787525831,5.477225575051661,68,67,0.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,11,0.05,0.2738612787525831,5.477225575051661,68,67,0.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,11,0.1,0.5477225575051662,5.477225575051661,68,67,0.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,11,0.1,0.5477225575051662,5.477225575051661,68,67,0.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,11,0.2,1.0954451150103324,5.477225575051661,68,67,0.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,11,0.2,1.0954451150103324,5.477225575051661,68,67,0.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,11,0.3,1.6431676725154982,5.477225575051661,68,67,0.5882352941176471
zdt1_interval,lu,coverage_b_in_a,0.5,5000,11,0.3,1.6431676725154982,5.477225575051661,68,67,0.5074626865671642
zdt1_interval,lu,coverage_a_in_b,0.5,5000,11,0.5,2.7386127875258306,5.477225575051661,68,67,1.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,11,0.5,2.7386127875258306,5.477225575051661,68,67,1.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,12,0.05,0.2738612787525831,5.477225575051661,67,92,0.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,12,0.05,0.2738612787525831,5.477225575051661,67,92,0.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,12,0.1,0.5477225575051662,5.477225575051661,67,92,0.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,12,0.1,0.5477225575051662,5.477225575051661,67,92,0.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,12,0.2,1.0954451150103324,5.477225575051661,67,92,0.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,12,0.2,1.0954451150103324,5.477225575051661,67,92,0.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,12,0.3,1.6431676725154982,5.477225575051661,67,92,0.582089552238806
zdt1_interval,lu,coverage_b_in_a,0.5,5000,12,0.3,1.6431676725154982,5.477225575051661,67,92,0.44565217391304346
zdt1_interval,lu,coverage_a_in_b,0.5,5000,12,0.5,2.7386127875258306,5.477225575051661,67,92,1.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,12,0.5,2.7386127875258306,5.477225575051661,67,92,1.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,13,0.05,0.2738612787525831,5.477225575051661,92,90,0.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,13,0.05,0.2738612787525831,5.477225575051661,92,90,0.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,13,0.1,0.5477225575051662,5.477225575051661,92,90,0.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,13,0.1,0.5477225575051662,5.477225575051661,92,90,0.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,13,0.2,1.0954451150103324,5.477225575051661,92,90,0.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,13,0.2,1.0954451150103324,5.477225575051661,92,90,0.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,13,0.3,1.6431676725154982,5.477225575051661,92,90,0.5652173913043478
zdt1_interval,lu,coverage_b_in_a,0.5,5000,13,0.3,1.6431676725154982,5.477225575051661,92,90,0.5777777777777777
zdt1_interval,lu,coverage_a_in_b,0.5,5000,13,0.5,2.7386127875258306,5.477225575051661,92,90,1.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,13,0.5,2.7386127875258306,5.477225575051661,92,90,1.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,90,66,0.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,90,66,0.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,90,66,0.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,90,66,0.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,90,66,0.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,90,66,0.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,14,0.3,1.6431676725154982,5.477225575051661,90,66,0.5555555555555556
zdt1_interval,lu,coverage_b_in_a,0.5,5000,14,0.3,1.6431676725154982,5.477225575051661,90,66,0.6515151515151515
zdt1_interval,lu,coverage_a_in_b,0.5,5000,14,0.5,2.7386127875258306,5.477225575051661,90,66,1.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,14,0.5,2.7386127875258306,5.477225575051661,90,66,1.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,66,68,0.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,66,68,0.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,66,68,0.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,66,68,0.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,66,68,0.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,66,68,0.0
zdt1_interval,lu,coverage_a_in_b,0.5,5000,15,0.3,1.6431676725154982,5.477225575051661,66,68,0.5454545454545454
zdt1_interval,lu,coverage_b_in_a,0.5,5000,15,0.3,1.6431676725154982,5.477225575051661,66,68,0.45588235294117646
zdt1_interval,lu,coverage_a_in_b,0.5,5000,15,0.5,2.7386127875258306,5.477225575051661,66,68,1.0
zdt1_interval,lu,coverage_b_in_a,0.5,5000,15,0.5,2.7386127875258306,5.477225575051661,66,68,1.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,11,0.05,0.2738612787525831,5.477225575051661,389,371,0.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,11,0.05,0.2738612787525831,5.477225575051661,389,371,0.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,11,0.1,0.5477225575051662,5.477225575051661,389,371,0.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,11,0.1,0.5477225575051662,5.477225575051661,389,371,0.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,11,0.2,1.0954451150103324,5.477225575051661,389,371,0.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,11,0.2,1.0954451150103324,5.477225575051661,389,371,0.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,11,0.3,1.6431676725154982,5.477225575051661,389,371,0.9048843187660668
zdt1_interval,ls,coverage_b_in_a,0.5,5000,11,0.3,1.6431676725154982,5.477225575051661,389,371,0.8975741239892183
zdt1_interval,ls,coverage_a_in_b,0.5,5000,11,0.5,2.7386127875258306,5.477225575051661,389,371,1.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,11,0.5,2.7386127875258306,5.477225575051661,389,371,1.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,12,0.05,0.2738612787525831,5.477225575051661,371,382,0.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,12,0.05,0.2738612787525831,5.477225575051661,371,382,0.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,12,0.1,0.5477225575051662,5.477225575051661,371,382,0.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,12,0.1,0.5477225575051662,5.477225575051661,371,382,0.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,12,0.2,1.0954451150103324,5.477225575051661,371,382,0.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,12,0.2,1.0954451150103324,5.477225575051661,371,382,0.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,12,0.3,1.6431676725154982,5.477225575051661,371,382,0.9056603773584906
zdt1_interval,ls,coverage_b_in_a,0.5,5000,12,0.3,1.6431676725154982,5.477225575051661,371,382,0.918848167539267
zdt1_interval,ls,coverage_a_in_b,0.5,5000,12,0.5,2.7386127875258306,5.477225575051661,371,382,1.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,12,0.5,2.7386127875258306,5.477225575051661,371,382,1.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,13,0.05,0.2738612787525831,5.477225575051661,382,356,0.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,13,0.05,0.2738612787525831,5.477225575051661,382,356,0.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,13,0.1,0.5477225575051662,5.477225575051661,382,356,0.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,13,0.1,0.5477225575051662,5.477225575051661,382,356,0.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,13,0.2,1.0954451150103324,5.477225575051661,382,356,0.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,13,0.2,1.0954451150103324,5.477225575051661,382,356,0.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,13,0.3,1.6431676725154982,5.477225575051661,382,356,0.8979057591623036
zdt1_interval,ls,coverage_b_in_a,0.5,5000,13,0.3,1.6431676725154982,5.477225575051661,382,356,0.9073033707865169
zdt1_interval,ls,coverage_a_in_b,0.5,5000,13,0.5,2.7386127875258306,5.477225575051661,382,356,1.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,13,0.5,2.7386127875258306,5.477225575051661,382,356,1.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,356,390,0.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,356,390,0.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,356,390,0.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,356,390,0.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,356,390,0.0056179775280898875
zdt1_interval,ls,coverage_b_in_a,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,356,390,0.005128205128205128
zdt1_interval,ls,coverage_a_in_b,0.5,5000,14,0.3,1.6431676725154982,5.477225575051661,356,390,0.9101123595505618
zdt1_interval,ls,coverage_b_in_a,0.5,5000,14,0.3,1.6431676725154982,5.477225575051661,356,390,0.8948717948717949
zdt1_interval,ls,coverage_a_in_b,0.5,5000,14,0.5,2.7386127875258306,5.477225575051661,356,390,1.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,14,0.5,2.7386127875258306,5.477225575051661,356,390,1.0
