measurement,structure,problem,phi,eps,column,free_set_size,constant_column,n_evals,seed,defined,value,protected_index
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,4,1,False,5000,19,True,0.0,4938
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,4,1,False,5000,19,True,0.0,4938
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,5,12,True,5000,19,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,5,12,True,5000,19,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,0,0,False,5000,20,True,0.0,2152
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,0,0,False,5000,20,True,0.0,2152
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,1,12,True,5000,20,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,1,12,True,5000,20,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,2,0,False,5000,20,True,0.0,3212
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,2,0,False,5000,20,True,0.0,3212
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,3,12,True,5000,20,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,3,12,True,5000,20,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,4,1,False,5000,20,True,0.0,1965
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,4,1,False,5000,20,True,0.0,1965
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,5,12,True,5000,20,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,5,12,True,5000,20,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,0,0,False,5000,21,True,0.0,906
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,0,0,False,5000,21,True,0.0,906
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,1,12,True,5000,21,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,1,12,True,5000,21,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,2,0,False,5000,21,True,0.0,1027
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,2,0,False,5000,21,True,0.0,1027
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,3,12,True,5000,21,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,3,12,True,5000,21,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,4,1,False,5000,21,True,0.0,1733
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,4,1,False,5000,21,True,0.0,1733
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,5,12,True,5000,21,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,5,12,True,5000,21,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,0,0,False,5000,22,True,0.0,785
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,0,0,False,5000,22,True,0.0,785
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,1,12,True,5000,22,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,1,12,True,5000,22,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,2,0,False,5000,22,True,0.0,3887
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,2,0,False,5000,22,True,0.0,3887
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,3,12,True,5000,22,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,3,12,True,5000,22,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,4,1,False,5000,22,True,0.0,3302
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,4,1,False,5000,22,True,0.0,3302
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,5,12,True,5000,22,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,5,12,True,5000,22,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,0,0,False,5000,23,True,0.0,1038
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,0,0,False,5000,23,True,0.0,1038
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,1,12,True,5000,23,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,1,12,True,5000,23,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,2,0,False,5000,23,True,0.0,1973
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,2,0,False,5000,23,True,0.0,1973
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,3,12,True,5000,23,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,3,12,True,5000,23,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,4,1,False,5000,23,True,0.0,1498
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,4,1,False,5000,23,True,0.0,1498
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,5,12,True,5000,23,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,5,12,True,5000,23,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,0,0,False,5000,24,True,0.0,4115
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,0,0,False,5000,24,True,0.0,4115
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,1,12,True,5000,24,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,1,12,True,5000,24,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,2,0,False,5000,24,True,0.0,4115
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,2,0,False,5000,24,True,0.0,4115
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,3,12,True,5000,24,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,3,12,True,5000,24,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,4,1,False,5000,24,True,0.0,107
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,4,1,False,5000,24,True,0.0,107
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,5,12,True,5000,24,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,5,12,True,5000,24,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,0,0,False,5000,25,True,0.0,4066
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,0,0,False,5000,25,True,0.0,4066
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,1,12,True,5000,25,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,1,12,True,5000,25,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,2,0,False,5000,25,True,0.0,4066
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,2,0,False,5000,25,True,0.0,4066
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,3,12,True,5000,25,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,3,12,True,5000,25,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,4,1,False,5000,25,True,0.0,1928
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,4,1,False,5000,25,True,0.0,1928
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,5,12,True,5000,25,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,5,12,True,5000,25,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,0,0,False,5000,26,True,0.0,4298
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,0,0,False,5000,26,True,0.0,4298
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,1,12,True,5000,26,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,1,12,True,5000,26,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,2,0,False,5000,26,True,0.0,1086
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,2,0,False,5000,26,True,0.0,1086
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,3,12,True,5000,26,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,3,12,True,5000,26,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,4,1,False,5000,26,True,0.0,4060
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,4,1,False,5000,26,True,0.0,4060
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,5,12,True,5000,26,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,5,12,True,5000,26,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,0,0,False,5000,27,True,0.0,2648
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,0,0,False,5000,27,True,0.0,2648
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,1,12,True,5000,27,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,1,12,True,5000,27,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,2,0,False,5000,27,True,0.0,3081
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,2,0,False,5000,27,True,0.0,3081
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,3,12,True,5000,27,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,3,12,True,5000,27,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,4,1,False,5000,27,True,0.0,4781
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,4,1,False,5000,27,True,0.0,4781
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,5,12,True,5000,27,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,5,12,True,5000,27,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,0,0,False,5000,28,True,0.0,724
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,0,0,False,5000,28,True,0.0,724
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,1,12,True,5000,28,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,1,12,True,5000,28,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,2,0,False,5000,28,True,0.0,1985
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,2,0,False,5000,28,True,0.0,1985
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,3,12,True,5000,28,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,3,12,True,5000,28,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,4,1,False,5000,28,True,0.0,4579
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,4,1,False,5000,28,True,0.0,4579
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,5,12,True,5000,28,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,5,12,True,5000,28,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,0,0,False,5000,29,True,0.0,138
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,0,0,False,5000,29,True,0.0,138
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,1,12,True,5000,29,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,1,12,True,5000,29,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,2,0,False,5000,29,True,0.0,1761
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,2,0,False,5000,29,True,0.0,1761
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,3,12,True,5000,29,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,3,12,True,5000,29,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,4,1,False,5000,29,True,0.0,653
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,4,1,False,5000,29,True,0.0,653
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,5,12,True,5000,29,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,5,12,True,5000,29,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,0,0,False,5000,30,True,0.0,2747
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,0,0,False,5000,30,True,0.0,2747
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,1,12,True,5000,30,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,1,12,True,5000,30,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,2,0,False,5000,30,True,0.0,4832
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,2,0,False,5000,30,True,0.0,4832
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,3,12,True,5000,30,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,3,12,True,5000,30,False,,
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,4,1,False,5000,30,True,0.0,1019
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,4,1,False,5000,30,True,0.0,1019
m-2_overhang,registered_x01,dtlz2_interval,cw,0.0,5,12,True,5000,30,False,,
m-2_overhang,a5b_domination_argument,dtlz2_interval,cw,0.0,5,12,True,5000,30,False,,
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,0,0,False,5000,11,True,0.0,3906
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,0,0,False,5000,11,True,0.0,3906
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,1,0,False,5000,11,True,0.0,2799
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,1,0,False,5000,11,True,0.0,2799
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,2,0,False,5000,11,True,0.0,691
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,2,0,False,5000,11,True,0.0,691
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,3,0,False,5000,11,True,0.0,2819
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,3,0,False,5000,11,True,0.0,2819
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,4,1,False,5000,11,True,0.0,1388
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,4,1,False,5000,11,True,0.0,1388
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,5,1,False,5000,11,True,0.0,4750
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,5,1,False,5000,11,True,0.0,4750
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,0,0,False,5000,12,True,0.0,3619
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,0,0,False,5000,12,True,0.0,3619
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,1,0,False,5000,12,True,0.0,2141
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,1,0,False,5000,12,True,0.0,2141
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,2,0,False,5000,12,True,0.0,4611
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,2,0,False,5000,12,True,0.0,4611
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,3,0,False,5000,12,True,0.0,4285
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,3,0,False,5000,12,True,0.0,4285
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,4,1,False,5000,12,True,0.0,3490
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,4,1,False,5000,12,True,0.0,3490
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,5,1,False,5000,12,True,0.0,3108
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,5,1,False,5000,12,True,0.0,3108
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,0,0,False,5000,13,True,0.0,3638
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,0,0,False,5000,13,True,0.0,3638
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,1,0,False,5000,13,True,0.0,3457
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,1,0,False,5000,13,True,0.0,3457
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,2,0,False,5000,13,True,0.0,3786
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,2,0,False,5000,13,True,0.0,3786
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,3,0,False,5000,13,True,0.0,3094
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,3,0,False,5000,13,True,0.0,3094
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,4,1,False,5000,13,True,0.0,275
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,4,1,False,5000,13,True,0.0,275
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,5,1,False,5000,13,True,0.0,4318
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,5,1,False,5000,13,True,0.0,4318
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,0,0,False,5000,14,True,0.0,3779
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,0,0,False,5000,14,True,0.0,3779
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,1,0,False,5000,14,True,0.0,4050
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,1,0,False,5000,14,True,0.0,4050
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,2,0,False,5000,14,True,0.0,3735
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,2,0,False,5000,14,True,0.0,3735
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,3,0,False,5000,14,True,0.0,3632
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,3,0,False,5000,14,True,0.0,3632
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,4,1,False,5000,14,True,0.0,2282
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,4,1,False,5000,14,True,0.0,2282
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,5,1,False,5000,14,True,0.0,1033
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,5,1,False,5000,14,True,0.0,1033
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,0,0,False,5000,15,True,0.0,3543
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,0,0,False,5000,15,True,0.0,3543
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,1,0,False,5000,15,True,0.0,3671
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,1,0,False,5000,15,True,0.0,3671
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,2,0,False,5000,15,True,0.0,484
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,2,0,False,5000,15,True,0.0,484
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,3,0,False,5000,15,True,0.0,365
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,3,0,False,5000,15,True,0.0,365
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,4,1,False,5000,15,True,0.0,834
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,4,1,False,5000,15,True,0.0,834
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,5,1,False,5000,15,True,0.0,815
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,5,1,False,5000,15,True,0.0,815
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,0,0,False,5000,16,True,0.0,2013
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,0,0,False,5000,16,True,0.0,2013
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,1,0,False,5000,16,True,0.0,1199
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,1,0,False,5000,16,True,0.0,1199
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,2,0,False,5000,16,True,0.0,2602
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,2,0,False,5000,16,True,0.0,2602
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,3,0,False,5000,16,True,0.0,1570
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,3,0,False,5000,16,True,0.0,1570
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,4,1,False,5000,16,True,0.0,1748
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,4,1,False,5000,16,True,0.0,1748
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,5,1,False,5000,16,True,0.0,238
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,5,1,False,5000,16,True,0.0,238
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,0,0,False,5000,17,True,0.0,219
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,0,0,False,5000,17,True,0.0,219
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,1,0,False,5000,17,True,0.0,3211
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,1,0,False,5000,17,True,0.0,3211
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,2,0,False,5000,17,True,0.0,2394
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,2,0,False,5000,17,True,0.0,2394
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,3,0,False,5000,17,True,0.0,1329
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,3,0,False,5000,17,True,0.0,1329
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,4,1,False,5000,17,True,0.0,4074
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,4,1,False,5000,17,True,0.0,4074
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,5,1,False,5000,17,True,0.0,41
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,5,1,False,5000,17,True,0.0,41
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,0,0,False,5000,18,True,0.0,4592
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,0,0,False,5000,18,True,0.0,4592
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,1,0,False,5000,18,True,0.0,4095
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,1,0,False,5000,18,True,0.0,4095
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,2,0,False,5000,18,True,0.0,2184
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,2,0,False,5000,18,True,0.0,2184
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,3,0,False,5000,18,True,0.0,4668
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,3,0,False,5000,18,True,0.0,4668
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,4,1,False,5000,18,True,0.0,3396
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,4,1,False,5000,18,True,0.0,3396
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,5,1,False,5000,18,True,0.0,4594
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,5,1,False,5000,18,True,0.0,4594
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,0,0,False,5000,19,True,0.0,2342
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,0,0,False,5000,19,True,0.0,2342
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,1,0,False,5000,19,True,0.0,4163
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,1,0,False,5000,19,True,0.0,4163
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,2,0,False,5000,19,True,0.0,2193
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,2,0,False,5000,19,True,0.0,2193
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,3,0,False,5000,19,True,0.0,3841
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,3,0,False,5000,19,True,0.0,3841
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,4,1,False,5000,19,True,0.0,2281
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,4,1,False,5000,19,True,0.0,2281
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,5,1,False,5000,19,True,0.0,4938
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,5,1,False,5000,19,True,0.0,4938
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,0,0,False,5000,20,True,0.0,2152
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,0,0,False,5000,20,True,0.0,2152
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,1,0,False,5000,20,True,0.0,3961
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,1,0,False,5000,20,True,0.0,3961
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,2,0,False,5000,20,True,0.0,1958
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,2,0,False,5000,20,True,0.0,1958
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,3,0,False,5000,20,True,0.0,2324
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,3,0,False,5000,20,True,0.0,2324
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,4,1,False,5000,20,True,0.0,3397
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,4,1,False,5000,20,True,0.0,3397
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,5,1,False,5000,20,True,0.0,1965
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,5,1,False,5000,20,True,0.0,1965
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,0,0,False,5000,21,True,0.0,234
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,0,0,False,5000,21,True,0.0,234
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,1,0,False,5000,21,True,0.0,906
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,1,0,False,5000,21,True,0.0,906
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,2,0,False,5000,21,True,0.0,1721
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,2,0,False,5000,21,True,0.0,1721
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,3,0,False,5000,21,True,0.0,1158
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,3,0,False,5000,21,True,0.0,1158
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,4,1,False,5000,21,True,0.0,245
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,4,1,False,5000,21,True,0.0,245
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,5,1,False,5000,21,True,0.0,1257
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,5,1,False,5000,21,True,0.0,1257
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,0,0,False,5000,22,True,0.0,4225
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,0,0,False,5000,22,True,0.0,4225
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,1,0,False,5000,22,True,0.0,285
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,1,0,False,5000,22,True,0.0,285
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,2,0,False,5000,22,True,0.0,4635
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.05,2,0,False,5000,22,True,0.0,4635
m-2_overhang,registered_x01,dtlz2_interval,lu,0.05,3,0,False,5000,22,True,0.0,402
