problem,phi_a,phi_b,status,metric,eps,n_evals,seed,delta_box_fraction,delta,box_scale,cardinality_a,cardinality_b,value
zdt1_interval,lu,cw,finding,overlap_jaccard,0.5,5000,13,0.2,1.0954451150103324,5.477225575051661,92,257,0.1331168831168831
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,13,0.0,0.0,5.477225575051661,382,257,0.6727748691099477
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,13,0.0,0.0,5.477225575051661,382,257,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,13,0.0,0.0,5.477225575051661,382,257,0.8043818466353677
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,13,0.0,0.0,5.477225575051661,382,257,0.6727748691099477
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,13,0.01,0.05477225575051661,5.477225575051661,382,257,0.6727748691099477
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,13,0.01,0.05477225575051661,5.477225575051661,382,257,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,13,0.01,0.05477225575051661,5.477225575051661,382,257,0.8043818466353677
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,13,0.01,0.05477225575051661,5.477225575051661,382,257,0.6727748691099477
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,13,0.02,0.10954451150103323,5.477225575051661,382,257,0.6727748691099477
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,13,0.02,0.10954451150103323,5.477225575051661,382,257,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,13,0.02,0.10954451150103323,5.477225575051661,382,257,0.8043818466353677
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,13,0.02,0.10954451150103323,5.477225575051661,382,257,0.6727748691099477
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,13,0.05,0.2738612787525831,5.477225575051661,382,257,0.6727748691099477
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,13,0.05,0.2738612787525831,5.477225575051661,382,257,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,13,0.05,0.2738612787525831,5.477225575051661,382,257,0.8043818466353677
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,13,0.05,0.2738612787525831,5.477225575051661,382,257,0.6727748691099477
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,13,0.1,0.5477225575051662,5.477225575051661,382,257,0.6727748691099477
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,13,0.1,0.5477225575051662,5.477225575051661,382,257,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,13,0.1,0.5477225575051662,5.477225575051661,382,257,0.8043818466353677
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,13,0.1,0.5477225575051662,5.477225575051661,382,257,0.6727748691099477
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,13,0.2,1.0954451150103324,5.477225575051661,382,257,0.6727748691099477
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,13,0.2,1.0954451150103324,5.477225575051661,382,257,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,13,0.2,1.0954451150103324,5.477225575051661,382,257,0.8043818466353677
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,13,0.2,1.0954451150103324,5.477225575051661,382,257,0.6727748691099477
zdt1_interval,lu,ls,check,coverage_a_in_b,0.5,5000,14,0.0,0.0,5.477225575051661,90,356,1.0
zdt1_interval,lu,ls,check,coverage_b_in_a,0.5,5000,14,0.0,0.0,5.477225575051661,90,356,0.25280898876404495
zdt1_interval,lu,ls,check,overlap,0.5,5000,14,0.0,0.0,5.477225575051661,90,356,0.40358744394618834
zdt1_interval,lu,ls,check,overlap_jaccard,0.5,5000,14,0.0,0.0,5.477225575051661,90,356,0.25280898876404495
zdt1_interval,lu,ls,check,coverage_a_in_b,0.5,5000,14,0.01,0.05477225575051661,5.477225575051661,90,356,1.0
zdt1_interval,lu,ls,check,coverage_b_in_a,0.5,5000,14,0.01,0.05477225575051661,5.477225575051661,90,356,0.25280898876404495
zdt1_interval,lu,ls,check,overlap,0.5,5000,14,0.01,0.05477225575051661,5.477225575051661,90,356,0.40358744394618834
zdt1_interval,lu,ls,check,overlap_jaccard,0.5,5000,14,0.01,0.05477225575051661,5.477225575051661,90,356,0.25280898876404495
zdt1_interval,lu,ls,check,coverage_a_in_b,0.5,5000,14,0.02,0.10954451150103323,5.477225575051661,90,356,1.0
zdt1_interval,lu,ls,check,coverage_b_in_a,0.5,5000,14,0.02,0.10954451150103323,5.477225575051661,90,356,0.25280898876404495
zdt1_interval,lu,ls,check,overlap,0.5,5000,14,0.02,0.10954451150103323,5.477225575051661,90,356,0.40358744394618834
zdt1_interval,lu,ls,check,overlap_jaccard,0.5,5000,14,0.02,0.10954451150103323,5.477225575051661,90,356,0.25280898876404495
zdt1_interval,lu,ls,check,coverage_a_in_b,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,90,356,1.0
zdt1_interval,lu,ls,check,coverage_b_in_a,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,90,356,0.25280898876404495
zdt1_interval,lu,ls,check,overlap,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,90,356,0.40358744394618834
zdt1_interval,lu,ls,check,overlap_jaccard,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,90,356,0.25280898876404495
zdt1_interval,lu,ls,check,coverage_a_in_b,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,90,356,1.0
zdt1_interval,lu,ls,check,coverage_b_in_a,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,90,356,0.25280898876404495
zdt1_interval,lu,ls,check,overlap,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,90,356,0.40358744394618834
zdt1_interval,lu,ls,check,overlap_jaccard,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,90,356,0.25280898876404495
zdt1_interval,lu,ls,check,coverage_a_in_b,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,90,356,1.0
zdt1_interval,lu,ls,check,coverage_b_in_a,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,90,356,0.2556179775280899
zdt1_interval,lu,ls,check,overlap,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,90,356,0.40582959641255606
zdt1_interval,lu,ls,check,overlap_jaccard,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,90,356,0.2545710267229255
zdt1_interval,lu,cw,finding,coverage_a_in_b,0.5,5000,14,0.0,0.0,5.477225575051661,90,253,0.6555555555555556
zdt1_interval,lu,cw,finding,coverage_b_in_a,0.5,5000,14,0.0,0.0,5.477225575051661,90,253,0.233201581027668
zdt1_interval,lu,cw,finding,overlap,0.5,5000,14,0.0,0.0,5.477225575051661,90,253,0.34402332361516036
zdt1_interval,lu,cw,finding,overlap_jaccard,0.5,5000,14,0.0,0.0,5.477225575051661,90,253,0.20774647887323944
zdt1_interval,lu,cw,finding,coverage_a_in_b,0.5,5000,14,0.01,0.05477225575051661,5.477225575051661,90,253,0.6555555555555556
zdt1_interval,lu,cw,finding,coverage_b_in_a,0.5,5000,14,0.01,0.05477225575051661,5.477225575051661,90,253,0.233201581027668
zdt1_interval,lu,cw,finding,overlap,0.5,5000,14,0.01,0.05477225575051661,5.477225575051661,90,253,0.34402332361516036
zdt1_interval,lu,cw,finding,overlap_jaccard,0.5,5000,14,0.01,0.05477225575051661,5.477225575051661,90,253,0.20774647887323944
zdt1_interval,lu,cw,finding,coverage_a_in_b,0.5,5000,14,0.02,0.10954451150103323,5.477225575051661,90,253,0.6555555555555556
zdt1_interval,lu,cw,finding,coverage_b_in_a,0.5,5000,14,0.02,0.10954451150103323,5.477225575051661,90,253,0.233201581027668
zdt1_interval,lu,cw,finding,overlap,0.5,5000,14,0.02,0.10954451150103323,5.477225575051661,90,253,0.34402332361516036
zdt1_interval,lu,cw,finding,overlap_jaccard,0.5,5000,14,0.02,0.10954451150103323,5.477225575051661,90,253,0.20774647887323944
zdt1_interval,lu,cw,finding,coverage_a_in_b,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,90,253,0.6555555555555556
zdt1_interval,lu,cw,finding,coverage_b_in_a,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,90,253,0.233201581027668
zdt1_interval,lu,cw,finding,overlap,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,90,253,0.34402332361516036
zdt1_interval,lu,cw,finding,overlap_jaccard,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,90,253,0.20774647887323944
zdt1_interval,lu,cw,finding,coverage_a_in_b,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,90,253,0.6555555555555556
zdt1_interval,lu,cw,finding,coverage_b_in_a,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,90,253,0.233201581027668
zdt1_interval,lu,cw,finding,overlap,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,90,253,0.34402332361516036
zdt1_interval,lu,cw,finding,overlap_jaccard,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,90,253,0.20774647887323944
zdt1_interval,lu,cw,finding,coverage_a_in_b,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,90,253,0.6555555555555556
zdt1_interval,lu,cw,finding,coverage_b_in_a,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,90,253,0.23715415019762845
zdt1_interval,lu,cw,finding,overlap,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,90,253,0.3469387755102041
zdt1_interval,lu,cw,finding,overlap_jaccard,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,90,253,0.20987654320987653
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,14,0.0,0.0,5.477225575051661,356,253,0.7106741573033708
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,14,0.0,0.0,5.477225575051661,356,253,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,14,0.0,0.0,5.477225575051661,356,253,0.8308702791461412
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,14,0.0,0.0,5.477225575051661,356,253,0.7106741573033708
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,14,0.01,0.05477225575051661,5.477225575051661,356,253,0.7106741573033708
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,14,0.01,0.05477225575051661,5.477225575051661,356,253,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,14,0.01,0.05477225575051661,5.477225575051661,356,253,0.8308702791461412
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,14,0.01,0.05477225575051661,5.477225575051661,356,253,0.7106741573033708
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,14,0.02,0.10954451150103323,5.477225575051661,356,253,0.7106741573033708
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,14,0.02,0.10954451150103323,5.477225575051661,356,253,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,14,0.02,0.10954451150103323,5.477225575051661,356,253,0.8308702791461412
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,14,0.02,0.10954451150103323,5.477225575051661,356,253,0.7106741573033708
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,356,253,0.7106741573033708
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,356,253,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,356,253,0.8308702791461412
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,356,253,0.7106741573033708
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,356,253,0.7106741573033708
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,356,253,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,356,253,0.8308702791461412
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,356,253,0.7106741573033708
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,356,253,0.7106741573033708
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,356,253,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,356,253,0.8308702791461412
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,356,253,0.7106741573033708
zdt1_interval,lu,ls,check,coverage_a_in_b,0.5,5000,15,0.0,0.0,5.477225575051661,66,390,1.0
zdt1_interval,lu,ls,check,coverage_b_in_a,0.5,5000,15,0.0,0.0,5.477225575051661,66,390,0.16923076923076924
zdt1_interval,lu,ls,check,overlap,0.5,5000,15,0.0,0.0,5.477225575051661,66,390,0.2894736842105263
zdt1_interval,lu,ls,check,overlap_jaccard,0.5,5000,15,0.0,0.0,5.477225575051661,66,390,0.16923076923076924
zdt1_interval,lu,ls,check,coverage_a_in_b,0.5,5000,15,0.01,0.05477225575051661,5.477225575051661,66,390,1.0
zdt1_interval,lu,ls,check,coverage_b_in_a,0.5,5000,15,0.01,0.05477225575051661,5.477225575051661,66,390,0.16923076923076924
zdt1_interval,lu,ls,check,overlap,0.5,5000,15,0.01,0.05477225575051661,5.477225575051661,66,390,0.2894736842105263
zdt1_interval,lu,ls,check,overlap_jaccard,0.5,5000,15,0.01,0.05477225575051661,5.477225575051661,66,390,0.16923076923076924
zdt1_interval,lu,ls,check,coverage_a_in_b,0.5,5000,15,0.02,0.10954451150103323,5.477225575051661,66,390,1.0
zdt1_interval,lu,ls,check,coverage_b_in_a,0.5,5000,15,0.02,0.10954451150103323,5.477225575051661,66,390,0.16923076923076924
zdt1_interval,lu,ls,check,overlap,0.5,5000,15,0.02,0.10954451150103323,5.477225575051661,66,390,0.2894736842105263
zdt1_interval,lu,ls,check,overlap_jaccard,0.5,5000,15,0.02,0.10954451150103323,5.477225575051661,66,390,0.16923076923076924
zdt1_interval,lu,ls,check,coverage_a_in_b,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,66,390,1.0
zdt1_interval,lu,ls,check,coverage_b_in_a,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,66,390,0.16923076923076924
zdt1_interval,lu,ls,check,overlap,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,66,390,0.2894736842105263
zdt1_interval,lu,ls,check,overlap_jaccard,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,66,390,0.16923076923076924
zdt1_interval,lu,ls,check,coverage_a_in_b,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,66,390,1.0
zdt1_interval,lu,ls,check,coverage_b_in_a,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,66,390,0.16923076923076924
zdt1_interval,lu,ls,check,overlap,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,66,390,0.2894736842105263
zdt1_interval,lu,ls,check,overlap_jaccard,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,66,390,0.16923076923076924
zdt1_interval,lu,ls,check,coverage_a_in_b,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,66,390,1.0
zdt1_interval,lu,ls,check,coverage_b_in_a,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,66,390,0.16923076923076924
zdt1_interval,lu,ls,check,overlap,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,66,390,0.2894736842105263
zdt1_interval,lu,ls,check,overlap_jaccard,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,66,390,0.16923076923076924
zdt1_interval,lu,cw,finding,coverage_a_in_b,0.5,5000,15,0.0,0.0,5.477225575051661,66,271,0.5454545454545454
zdt1_interval,lu,cw,finding,coverage_b_in_a,0.5,5000,15,0.0,0.0,5.477225575051661,66,271,0.13284132841328414
zdt1_interval,lu,cw,finding,overlap,0.5,5000,15,0.0,0.0,5.477225575051661,66,271,0.21364985163204747
zdt1_interval,lu,cw,finding,overlap_jaccard,0.5,5000,15,0.0,0.0,5.477225575051661,66,271,0.11960132890365449
zdt1_interval,lu,cw,finding,coverage_a_in_b,0.5,5000,15,0.01,0.05477225575051661,5.477225575051661,66,271,0.5454545454545454
zdt1_interval,lu,cw,finding,coverage_b_in_a,0.5,5000,15,0.01,0.05477225575051661,5.477225575051661,66,271,0.13284132841328414
zdt1_interval,lu,cw,finding,overlap,0.5,5000,15,0.01,0.05477225575051661,5.477225575051661,66,271,0.21364985163204747
zdt1_interval,lu,cw,finding,overlap_jaccard,0.5,5000,15,0.01,0.05477225575051661,5.477225575051661,66,271,0.11960132890365449
zdt1_interval,lu,cw,finding,coverage_a_in_b,0.5,5000,15,0.02,0.10954451150103323,5.477225575051661,66,271,0.5454545454545454
zdt1_interval,lu,cw,finding,coverage_b_in_a,0.5,5000,15,0.02,0.10954451150103323,5.477225575051661,66,271,0.13284132841328414
zdt1_interval,lu,cw,finding,overlap,0.5,5000,15,0.02,0.10954451150103323,5.477225575051661,66,271,0.21364985163204747
zdt1_interval,lu,cw,finding,overlap_jaccard,0.5,5000,15,0.02,0.10954451150103323,5.477225575051661,66,271,0.11960132890365449
zdt1_interval,lu,cw,finding,coverage_a_in_b,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,66,271,0.5454545454545454
zdt1_interval,lu,cw,finding,coverage_b_in_a,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,66,271,0.13284132841328414
zdt1_interval,lu,cw,finding,overlap,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,66,271,0.21364985163204747
zdt1_interval,lu,cw,finding,overlap_jaccard,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,66,271,0.11960132890365449
zdt1_interval,lu,cw,finding,coverage_a_in_b,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,66,271,0.5454545454545454
zdt1_interval,lu,cw,finding,coverage_b_in_a,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,66,271,0.13284132841328414
zdt1_interval,lu,cw,finding,overlap,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,66,271,0.21364985163204747
zdt1_interval,lu,cw,finding,overlap_jaccard,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,66,271,0.11960132890365449
zdt1_interval,lu,cw,finding,coverage_a_in_b,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,66,271,0.5454545454545454
zdt1_interval,lu,cw,finding,coverage_b_in_a,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,66,271,0.13284132841328414
zdt1_interval,lu,cw,finding,overlap,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,66,271,0.21364985163204747
zdt1_interval,lu,cw,finding,overlap_jaccard,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,66,271,0.11960132890365449
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,15,0.0,0.0,5.477225575051661,390,271,0.6948717948717948
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,15,0.0,0.0,5.477225575051661,390,271,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,15,0.0,0.0,5.477225575051661,390,271,0.8199697428139183
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,15,0.0,0.0,5.477225575051661,390,271,0.6948717948717948
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,15,0.01,0.05477225575051661,5.477225575051661,390,271,0.6948717948717948
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,15,0.01,0.05477225575051661,5.477225575051661,390,271,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,15,0.01,0.05477225575051661,5.477225575051661,390,271,0.8199697428139183
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,15,0.01,0.05477225575051661,5.477225575051661,390,271,0.6948717948717948
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,15,0.02,0.10954451150103323,5.477225575051661,390,271,0.6948717948717948
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,15,0.02,0.10954451150103323,5.477225575051661,390,271,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,15,0.02,0.10954451150103323,5.477225575051661,390,271,0.8199697428139183
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,15,0.02,0.10954451150103323,5.477225575051661,390,271,0.6948717948717948
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,390,271,0.6948717948717948
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,390,271,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,390,271,0.8199697428139183
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,390,271,0.6948717948717948
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,390,271,0.6948717948717948
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,390,271,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,390,271,0.8199697428139183
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,390,271,0.6948717948717948
zdt1_interval,ls,cw,check,coverage_a_in_b,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,390,271,0.6948717948717948
zdt1_interval,ls,cw,check,coverage_b_in_a,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,390,271,1.0
zdt1_interval,ls,cw,check,overlap,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,390,271,0.8199697428139183
zdt1_interval,ls,cw,check,overlap_jaccard,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,390,271,0.6948717948717948
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.0,5000,11,0.0,0.0,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.0,5000,11,0.0,0.0,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,overlap,0.0,5000,11,0.0,0.0,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,overlap_jaccard,0.0,5000,11,0.0,0.0,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.0,5000,11,0.01,0.034641016151377546,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.0,5000,11,0.01,0.034641016151377546,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,overlap,0.0,5000,11,0.01,0.034641016151377546,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,overlap_jaccard,0.0,5000,11,0.01,0.034641016151377546,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.0,5000,11,0.02,0.06928203230275509,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.0,5000,11,0.02,0.06928203230275509,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,overlap,0.0,5000,11,0.02,0.06928203230275509,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,overlap_jaccard,0.0,5000,11,0.02,0.06928203230275509,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.0,5000,11,0.05,0.17320508075688773,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.0,5000,11,0.05,0.17320508075688773,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,overlap,0.0,5000,11,0.05,0.17320508075688773,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,overlap_jaccard,0.0,5000,11,0.05,0.17320508075688773,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.0,5000,11,0.1,0.34641016151377546,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.0,5000,11,0.1,0.34641016151377546,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,overlap,0.0,5000,11,0.1,0.34641016151377546,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,overlap_jaccard,0.0,5000,11,0.1,0.34641016151377546,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.0,5000,11,0.2,0.6928203230275509,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.0,5000,11,0.2,0.6928203230275509,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,overlap,0.0,5000,11,0.2,0.6928203230275509,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,ls,check,overlap_jaccard,0.0,5000,11,0.2,0.6928203230275509,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.0,5000,11,0.0,0.0,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.0,5000,11,0.0,0.0,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,overlap,0.0,5000,11,0.0,0.0,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.0,5000,11,0.0,0.0,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.0,5000,11,0.01,0.034641016151377546,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.0,5000,11,0.01,0.034641016151377546,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,overlap,0.0,5000,11,0.01,0.034641016151377546,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.0,5000,11,0.01,0.034641016151377546,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.0,5000,11,0.02,0.06928203230275509,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.0,5000,11,0.02,0.06928203230275509,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,overlap,0.0,5000,11,0.02,0.06928203230275509,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.0,5000,11,0.02,0.06928203230275509,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.0,5000,11,0.05,0.17320508075688773,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.0,5000,11,0.05,0.17320508075688773,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,overlap,0.0,5000,11,0.05,0.17320508075688773,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.0,5000,11,0.05,0.17320508075688773,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.0,5000,11,0.1,0.34641016151377546,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.0,5000,11,0.1,0.34641016151377546,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,overlap,0.0,5000,11,0.1,0.34641016151377546,3.4641016151377544,159,159,1.0
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.0,5000,11,0.1,0.34641016151377546,3.4641016151377544,159,159,1.0
